uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000261638100024,Microbiology in Polar Oceans,OCEANOGRAPHY,2,20,140-145,JUN,2007,"Hollibaugh, James T. | Lovejoy, Connie | Murray, Alison E.",,NA,NA,382XG,1042-8275,NA,marine,marine
WOS:000311183700002,Poseidon: An information retrieval and extraction system for metagenomic marine science,ECOLOGICAL INFORMATICS,NA,12,10-15,NOV,2012,"Radom, Marcin | Rybarczyk, Agnieszka | Kottmann, Renzo | Formanowicz, Piotr | Szachniuk, Marta | Gloeckner, Frank Oliver | Rebholz-Schuhmann, Dietrich | Blazewicz, Jacek",Marine | Metagenomes | Environmental | Freshwater | Data acquisition | Data mining,10.1016/j.ecoinf.2012.07.003,NA,038OJ,1574-9541,NA,marine,marine
WOS:A1993MH55800007,MARINE MICROBIOLOGY OF ROCAS-ALIJOS,JOURNAL OF WILDERNESS MEDICINE,4,4,384-390,NOV,1993,"MILLINGTON, JT | WILHELM, P",SENSITIVITIES | MARINE BACTERIOLOGY | ANTIBIOTICS | REMOTE SPECIMENS,NA,NA,MH558,0953-9859,NA,marine,marine
WOS:000270635700027,Ocean microbial metagenomics,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,19-20,56,1824-1829,SEP,2009,"Kerkhof, Lee J. | Goodman, Robert M.",Metagenomics | Ocean microbiology,10.1016/j.dsr2.2009.05.005,NA,504RT,0967-0645,NA,marine,marine
WOS:000171783600006,Marine recreation and public health microbiology: Quest for the ideal indicator,BIOSCIENCE,10,51,817-825,OCT,2001,"Griffin, DW | Lipp, EK | McLaughlin, MR | Rose, JB",,NA,NA,485VA,0006-3568,NA,marine,marine
WOS:000289113000001,"Genomics, metagenomics, and microbial oceanography-A sea of opportunities",SCIENCE CHINA-EARTH SCIENCES,4,54,473-480,APR,2011,Fang JiaSong | Zhang Li,microbial oceanography | genomics | metagenomics | genes | biomass | bacteria | archaea | eukarya | phylogeny | physiology | metabolism | ecology | biogeochemistry | microbiology | ecosystem function,10.1007/s11430-011-4179-0,NA,744RU,1674-7313,NA,marine,marine
WOS:000245542400027,Integration of genomics and preotomics into marine microbial ecology,MARINE ECOLOGY PROGRESS SERIES,NA,332,291-299,NA,2007,"Thomas, Torsten | Egan, Suhelen | Burg, Dominic | Ng, Charmaine | Ting, Lily | Cavicchioli, Ricardo",environmental genomics | metagenomics | metaproteomics | proteomics | marine ecology | marine microbiology,NA,NA,154XU,0171-8630,NA,marine,marine
WOS:A1994PT01900006,LOCAL KNOWLEDGE IN THE FUTURE MANAGEMENT OF INSHORE TROPICAL MARINE RESOURCES AND ENVIRONMENTS,NATURE & RESOURCES,1,30,28-37,NA,1994,"RUDDLE, K",,NA,NA,PT019,0028-0844,NA,marine,marine
WOS:A1995RH79700018,MICROBES AS A CHALLENGE TO CONCEPTS OF MARINE ECOSYSTEM ANALYSIS,HELGOLANDER MEERESUNTERSUCHUNGEN,1-4,49,135-141,NA,1995,"REICHARDT, W",,NA,NA,RH797,0174-3597,NA,marine,marine
WOS:000363707700001,BaMBa: towards the integrated management of Brazilian marine environmental data,DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION,NA,NA,,OCT 10,2015,"Meirelles, Pedro Milet | Gadelha, Luiz M. R., Jr. | Francini-Filho, Ronaldo Bastos | de Moura, Rodrigo Leao | Amado-Filho, Gilberto Menezes | Bastos, Alex Cardoso | da Rocha Paranhos, Rodolfo Pinheiro | Rezende, Carlos Eduardo | Swings, Jean | Siegle, Eduardo | Asp Neto, Nils Edvin | Leitao, Sigrid Neumann | Coutinho, Ricardo | Mattoso, Marta | Salomon, Paulo S. | Valle, Rogerio A. B. | Pereira, Renato Crespo | Kruger, Ricardo Henrique | Thompson, Cristiane | Thompson, Fabiano L.",,10.1093/database/bav088,NA,CU7HQ,1758-0463,NA,marine,marine
WOS:000305867400012,Bioprospection of marine microorganisms: potential and challenges for Argentina,REVISTA ARGENTINA DE MICROBIOLOGIA,2,44,122-132,APR-JUN,2012,"Dionisi, Hebe M. | Lozada, Mariana | Olivera, Nelda L.",bioprospection | marine microorganisms | challenges | Argentina,NA,NA,966WF,0325-7541,NA,marine,marine
WOS:000356544300004,Vibriosis,CLINICS IN LABORATORY MEDICINE,2,35,273-+,JUN,2015,"Janda, J. Michael | Newton, Anna E. | Bopp, Cheryl A.",Vibriosis | Vibrio | Cholera | Marine | Aquatic | V vulnificus | Seafood,10.1016/j.cll.2015.02.007,NA,CK9EV,0272-2712,NA,marine,marine
WOS:000312114000001,Modeling and Prediction of Long-Term Corrosion of Steel in Marine Environments,INTERNATIONAL JOURNAL OF OFFSHORE AND POLAR ENGINEERING,4,22,257-263,DEC,2012,"Melchers, Robert E.",Corrosion | steel | modeling | marine | microbiology,NA,NA,051GK,1053-5381,NA,marine,marine
WOS:000177680500002,Microbiology of summer flounder Paralichthys dentatus fingerling production at a marine fish hatchery,AQUACULTURE,1-4,211,9-28,AUG 23,2002,"Eddy, SD | Jones, SH",microbiology | microbial monitoring | vibrio index | Probiotics | Paralichthys dentatus | summer flounder | larval rearing,NA,NA,588BL,0044-8486,NA,marine,marine
WOS:000295430800010,Isolation and Characterization of a marine bacterium belonging to the genus Alkaligenes capable of the complete mineralization of the dibenzothiophene,INDIAN JOURNAL OF GEO-MARINE SCIENCES,3,40,391-397,JUN,2011,"Rodrigues, Janneth | Madhukar, Awinash | Kumar, Narain | Sangodkar, U. M. X.",Biodegradation | bioremediation | marine pollution | xenobiotics | subtrate-solubilization | marine microbiology | sequential enrichment,NA,NA,827LU,0379-5136,NA,marine,marine
WOS:000230604200021,Photobacterium damsela bacteremia in a child with sickle-cell disease,PEDIATRIC INFECTIOUS DISEASE JOURNAL,7,24,654-655,JUL,2005,"Knight-Madden, JFM | Barton, M | Gandretti, N | Nicholson, AM",sickle | Photobacterium damsela,10.1097/01.inf.0000168845.26758.e3,NA,946WO,0891-3668,NA,marine,marine
WOS:000465077600006,Fungi in the Marine Environment: Open Questions and Unsolved Problems,MBIO,2,10,,MAR-APR,2019,"Amend, Anthony | Burgaud, Gaetan | Cunliffe, Michael | Edgcomb, Virginia P. | Ettinger, Cassandra L. | Gutierrez, M. H. | Heitman, Joseph | Hom, Erik F. Y. | Ianiri, Giuseppe | Jones, Adam C. | Kagami, Maiko | Picard, Kathryn T. | Quandt, C. Alisha | Raghukumar, Seshagiri | Riquelme, Mertixell | Stajich, Jason | Vargas-Muniz, Jose | Walker, Allison K. | Yarden, Oded | Gladfelter, Amy S.",mycology | chytrid | marine fungi | marine microbiology,10.1128/mBio.01189-18,NA,HU2CB,2150-7511,NA,marine,marine
WOS:000363090700017,Metaproteomics of aquatic microbial communities in a deep and stratified estuary,PROTEOMICS,20,15,3566-3579,OCT,2015,"Colatriano, David | Ramachandran, Arthi | Yergeau, Etienne | Maranger, Roxane | Gelinas, Yves | Walsh, David A.",Carbon cycle | Marine microbiology | Metagenomics | Microbiology | Nitrification | Ocean,10.1002/pmic.201500079,NA,CT8TZ,1615-9853,NA,marine,marine
WOS:000312050700010,Virophages to viromes: a report from the frontier of viral oceanography,CURRENT OPINION IN VIROLOGY,1,1,52-57,JUL,2011,"Culley, Alexander I.",,10.1016/j.coviro.2011.05.003,NA,050JX,1879-6257,NA,marine,marine
WOS:000352554600001,Marine-derived fungi: diversity of enzymes and biotechnological applications,FRONTIERS IN MICROBIOLOGY,NA,6,,APR 10,2015,"Bonugli-Santos, Rafaella C. | dos Santos Vasconcelos, Maria R. | Passarini, Michel R. Z. | Vieira, Gabriela A. L. | Lopes, Viviane C. P. | Mainardi, Pedro H. | dos Santos, Juliana A. | Duarte, Lidia de Azevedo | Otero, Igor V. R. | da Silva Yoshida, Aline M. | Feitosa, Valker A. | Pessoa, Adalberto, Jr. | Sette, Lara D.",marine-derived fungi | enzymes | marine mycology | culture-dependent methods | culture-independent methods | environmental pollutants | industrial microbiology,10.3389/fmicb.2015.00269,NA,CF4WR,1664-302X,NA,marine,marine
WOS:A1997YG94000003,Artificial neural network identification of heterotrophic marine bacteria based on their fatty-acid composition,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,12,44,1185-1191,DEC,1997,"Giacomini, M | Ruggiero, C | Bertone, S | Calegari, L",,NA,NA,YG940,0018-9294,NA,marine,marine
WOS:A1995QK12600004,"ULTRASTRUCTURAL EXAMINATION OF VIRUS-LIKE PARTICLES IN A MARINE RHIZOPOD (SARCODINA, PROTISTA)",ACTA PROTOZOOLOGICA,1,34,35-44,NA,1995,"LIPSCOMB, DL | RIORDAN, GP",VIRUSES OF PROTISTS | CORYTHIONELLA | MARINE MICROBIOLOGY | ELECTRON MICROSCOPY,NA,NA,QK126,0065-1583,NA,marine,marine
WOS:000392584700006,Artificial Seawater Media Facilitate Cultivating Members of the Microbial Majority from the Gulf of Mexico,MSPHERE,2,1,,MAR-APR,2016,"Henson, Michael W. | Pitre, David M. | Weckhorst, Jessica Lee | Lanclos, V. Celeste | Webber, Austen T. | Thrash, J. Cameron",Gulf of Mexico | SAR11 | artificial seawater | coastal microbiology | high-throughput culturing | marine microbiology,10.1128/mSphere.00028-16,NA,EI6DH,2379-5042,NA,marine,marine
WOS:000336833900003,Microbiology of Movile Cave-A Chemolithoautotrophic Ecosystem,GEOMICROBIOLOGY JOURNAL,3,31,186-193,NA,2014,"Kumaresan, Deepak | Wischer, Daniela | Stephenson, Jason | Hillebrand-Voiculescu, Alexandra | Murrell, J. Colin",chemoautotrophs | methanotrophs | Movile Cave | nitrifiers | sulfur oxidizers,10.1080/01490451.2013.839764,NA,AI4KK,0149-0451,NA,marine,marine
WOS:A1991GW12900002,PRESENT AND FUTURE OF AQUATIC MICROBIOLOGY IN THE FEDERAL-REPUBLIC-OF-GERMANY,NATURWISSENSCHAFTEN,12,78,543-556,DEC,1991,"OVERBECK, J | RHEINHEIMER, G | GUNKEL, W | KRUMBEIN, WE | WEYLAND, H",,NA,NA,GW129,0028-1042,NA,marine,marine
WOS:000257225800005,Fluids from the oceanic crust support microbial activities within the deep biosphere,GEOMICROBIOLOGY JOURNAL,1,25,56-66,NA,2008,"Engelen, Bert | Ziegelmueller, Katja | Wolf, Lars | Koepke, Beate | Gittel, Antje | Cypionka, Heribert | Treude, Tina | Nakagawa, Satoshi | Inagaki, Fumio | Lever, Mark Alexander | Steinsbu, Bjorn Olav",Integrated Ocean Drilling Program | JOIDES Resolution Expedition 301 | deep biosphere | subsurface microbiology | oceanic crust | Juan de Fuca hydrogeology | hydrothermal fluids | microbial activity | AOM | sulfate reduction | methanogenesis | rates | MPN | exoenzymes,10.1080/01490450701829006,NA,320IB,0149-0451,NA,marine,marine
WOS:000451754600040,Exploring the common denominator between microplastics and microbiology: a scientometric approach,SCIENTOMETRICS,3,117,2145-2157,DEC,2018,"do Sul, Juliana A. Ivar | Tagg, Alexander S. | Labrenz, Matthias",Impact of articles | Marine pollution | Priority pollutant | Citation overview | Scopus database,10.1007/s11192-018-2936-y,NA,HC4ED,0138-9130,NA,marine,marine
WOS:000412137900012,Development of a 16S rRNA gene-based microarray for the detection of marine bacterioplankton community,ACTA OCEANOLOGICA SINICA,10,36,106-114,OCT,2017,Zhao Wei | Wang Jingjing | Liang Yajie | Huang Zhiyong,microarray | bacterioplankton community | 16S rRNA gene | marine environment,10.1007/s13131-017-1055-6,NA,FI6WQ,0253-505X,NA,marine,marine
WOS:000081185800036,Opportunities for marine bioprocess intensification using novel bioreactor design: frequency of barotolerance in microorganisms obtained from surface waters,JOURNAL OF BIOTECHNOLOGY,1-3,70,343-349,APR 30,1999,"Wright, PC | Stevenson, C | McEvoy, E | Burgess, JG",high hydrostatic pressure | stress induction | bioprocess intensification | bioreactor | barotolerance,NA,NA,211WX,0168-1656,NA,marine,marine
WOS:000265110900030,Marine Bacteria as a Leading Cause of Necrotizing Fasciitis in Coastal Areas of South Korea,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,4,80,646-650,APR,2009,"Park, Kyung-Hwa | Jung, Sook-In | Jung, Young-Sun | Shin, Jong-Hee | Hwang, Jae-Ha",,NA,NA,432CK,0002-9637,NA,marine,marine
WOS:000233224100020,Fatal necrotizing fasciitis and myositis in a captive common bottlenose dolphin (Tursiops truncatus) associated with Streptococcus agalactiae,JOURNAL OF VETERINARY DIAGNOSTIC INVESTIGATION,6,17,617-622,NOV,2005,"Zappulli, V | Mazzariol, S | Cavicchioli, L | Petterino, C | Bargelloni, L | Castagnaro, M",marine mammal | necrotizing fasciitis | Streptococcus agalactiae | Tursiops truncatus,NA,NA,983IE,1040-6387,NA,marine,marine
WOS:000345820100015,A large volume particulate and water multi-sampler with in situ preservation for microbial and biogeochemical studies,DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,NA,94,195-206,DEC,2014,"Breier, J. A. | Sheik, C. S. | Gomez-Ibanez, D. | Sayre-McCord, R. T. | Sanger, R. | Rauch, C. | Coleman, M. | Bennett, S. A. | Cron, B. R. | Li, M. | German, C. R. | Toner, B. M. | Dick, G. J.",Deep-sea | Microbiology | Geochemistry | Hydrothermal vents | Instrumentation | Remotely operated vehicle,10.1016/j.dsr.2014.08.008,NA,AU8AW,0967-0637,NA,marine,marine
WOS:000324869400016,Can we detect oceanic biodiversity hotspots from space?,ISME JOURNAL,10,7,2054-2056,OCT,2013,"De Monte, Silvia | Soccodato, Alice | Alvain, Severine | d'Ovidio, Francesco",biodiversity | biogeography | remote sensing | global oceans | stirring,10.1038/ismej.2013.72,NA,224FY,1751-7362,NA,marine,marine
WOS:000509611200068,Antimicrobial resistance (AMR) and marine plastics: Can food packaging litter act as a dispersal mechanism for AMR in oceanic environments?,MARINE POLLUTION BULLETIN,NA,150,,JAN,2020,"Moore, Rachel E. | Millar, B. Cherie | Moore, John E.",Marine plastic litter | Food packaging | Antimicrobial resistance | Microbiology | Bacteria | Antibiotic,10.1016/j.marpolbul.2019.110702,NA,KG0DF,0025-326X,NA,marine,marine
WOS:000381978600001,Emulsifying activity of a biosurfactant produced by a marine bacterium,3 BIOTECH,NA,6,,AUG 22,2016,"Peele, K. Abraham | Ch, V. Ravi Teja | Kodali, Vidya P.",Bioemulsifier | Biodegradation | Bioremediation | Hydrocarbon | Marine microbiology,10.1007/s13205-016-0494-7,NA,DU1OU,2190-5738,NA,marine,marine
WOS:000396122000001,Microbial communities of aquatic environments on Heard Island characterized by pyrotag sequencing and environmental data,SCIENTIFIC REPORTS,NA,7,,MAR 14,2017,"Allen, Michelle A. | Cavicchioli, Ricardo",,10.1038/srep44480,NA,EN6NZ,2045-2322,NA,marine,marine
WOS:A1991FP56400021,PHYLOGENETIC ANALYSIS OF A NATURAL MARINE BACTERIOPLANKTON POPULATION BY RIBOSOMAL-RNA GENE CLONING AND SEQUENCING,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,6,57,1707-1713,JUN,1991,"BRITSCHGI, TB | GIOVANNONI, SJ",,NA,NA,FP564,0099-2240,NA,marine,marine
WOS:000516543000002,Insights into the kappa/iota-carrageenan metabolism pathway of some marine Pseudoalteromonas species,COMMUNICATIONS BIOLOGY,1,2,,DEC 19,2019,"Hettle, Andrew G. | Hobbs, Joanne K. | Pluvinage, Benjamin | Vickers, Chelsea | Abe, Kento T. | Salama-Alber, Orly | McGuire, Bailey E. | Hehemann, Jan-Hendrik | Hui, Joseph P. M. | Berrue, Fabrice | Banskota, Arjun | Zhang, Junzeng | Bottos, Eric M. | Van Hamme, Jonathan | Boraston, Alisdair B.",,10.1038/s42003-019-0721-y,NA,KP9HZ,NA,NA,marine,marine
WOS:000427266100001,The Use of a Chimeric Rhodopsin Vector for the Detection of New Proteorhodopsins Based on Color,FRONTIERS IN MICROBIOLOGY,NA,9,,MAR 13,2018,"Pushkarev, Alina | Hevroni, Gur | Roitman, Sheila | Shim, Jin-gon | Choi, Ahreum | Jung, Kwang-Hwan | Beja, Oded",proteorhodopsin | spectral tuning | niche adaptation | student laboratory courses | marine microbiology,10.3389/fmicb.2018.00439,NA,FZ0NG,1664-302X,NA,marine,marine
WOS:000087763900008,Biofilms and biodiversity: an interactive exploration of aquatic microbial biotechnology and ecology,JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,5,24,334-338,MAY,2000,"Frederick, JA | Jacobs, D | Jones, WR",biofilms | biodiversity | marine microbiology | microbial ecology,NA,NA,326YB,1367-5435,NA,marine,marine
WOS:000331880700074,"Assessing the Exoproteome of Marine Bacteria, Lesson from a RTX-Toxin Abundantly Secreted by Phaeobacter Strain DSM 17395",PLOS ONE,2,9,,FEB 24,2014,"Durighello, Emie | Christie-Oleza, Joseph Alexander | Armengaud, Jean",,10.1371/journal.pone.0089691,NA,AB6EP,1932-6203,NA,marine,marine
WOS:000372488200031,Deciphering ocean carbon in a changing world,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,12,113,3143-3151,MAR 22,2016,"Moran, Mary Ann | Kujawinski, Elizabeth B. | Stubbins, Aron | Fatland, Rob | Aluwihare, Lihini I. | Buchan, Alison | Crump, Byron C. | Dorrestein, Pieter C. | Dyhrman, Sonya T. | Hess, Nancy J. | Howe, Bill | Longnecker, Krista | Medeiros, Patricia M. | Niggemann, Jutta | Obernosterer, Ingrid | Repeta, Daniel J. | Waldbauer, Jacob R.",dissolved organic matter | marine microbes | cyberinfrastructure,10.1073/pnas.1514645113,NA,DH0QH,0027-8424,NA,marine,marine
WOS:000416787700001,Using Click-Chemistry for Visualizing in Situ Changes of Translational Activity in Planktonic Marine Bacteria,FRONTIERS IN MICROBIOLOGY,NA,8,,DEC 1,2017,"Leizeaga, Ainara | Estrany, Margarita | Forn, Irene | Sebastian, Marta",BONCAT | marine bacteria | click-chemistry | marine ecology | single-cell microbiology,10.3389/fmicb.2017.02360,NA,FO4CK,1664-302X,NA,marine,marine
WOS:000283764600001,Nitrous oxide production associated with coastal marine invertebrates,MARINE ECOLOGY PROGRESS SERIES,NA,415,1-9,NA,2010,"Heisterkamp, Ines Maria | Schramm, Andreas | de Beer, Dirk | Stief, Peter",Marine invertebrate | Animal-microbe interaction | Gut microbiology | Exoskeletal biofilm | Coastal marine ecosystem | Aquaculture,10.3354/meps08727,NA,674RG,0171-8630,NA,marine,marine
WOS:000388738200012,Publication impact in sponge chemical and microbial ecology,SCIENTIA MARINA,4,80,555-566,DEC,2016,"Sacristan-Soriano, Oriol | Becerro, Mikel A.",Porifera research | natural products | microbiology | symbiosis | h-index | bibliometric indicators,10.3989/scimar.04466.04A,NA,ED3GS,0214-8358,NA,marine,marine
WOS:A1992JL22400009,ASSESSING THE HEALTH RISKS OF SEA BATHING,JOURNAL OF THE INSTITUTION OF WATER AND ENVIRONMENTAL MANAGEMENT,4,6,459-467,AUG,1992,"WHEELER, D | ALEXANDER, LM",BATHING WATER | EPIDEMIOLOGY | HEALTH | MICROBIOLOGY,NA,NA,JL224,0951-7359,NA,marine,marine
WOS:000400963500015,Comparative genomics of Paracoccus sp.SM22M-07 isolated from coral mucus: insights into bacteria-host interactions,CURRENT GENETICS,3,63,509-518,JUN,2017,"Carlos, Camila | Pereira, Leticia Bianca | Mariscal Ottoboni, Laura Maria",Comparative genomics | Coral microbiology | Paracoccus | Succinoglycan | Coral-associated bacteria,10.1007/s00294-016-0658-3,NA,EU3XD,0172-8083,NA,marine,marine
WOS:000168850600004,Effects of deflected droplet electrostatic cell sorting on the viability and exoproteolytic activity of bacterial cultures and marine bacterioplankton,SYSTEMATIC AND APPLIED MICROBIOLOGY,1,24,31-36,APR,2001,"Resina-Pelfort, O | Comas-Riu, J | Vives-Rego, J",flow cytometry | sort | Syto-13 | exoproteolytic activity | bacterioplankton | bacterial cultures,NA,NA,435BA,0723-2020,NA,marine,marine
WOS:000363090700007,"""You produce while I clean up"", a strategy revealed by exoproteomics during Synechococcus-Roseobacter interactions",PROTEOMICS,20,15,3454-3462,OCT,2015,"Christie-Oleza, Joseph A. | Scanlan, David J. | Armengaud, Jean",Dissolved organic matter | Exoproteome | Marine microbial interactions | Microbiology | Roseobacter | Secreted enzymes,10.1002/pmic.201400562,NA,CT8TZ,1615-9853,NA,marine,marine
WOS:000277591200059,Nitrosopumilus maritimus genome reveals unique mechanisms for nitrification and autotrophy in globally distributed marine crenarchaea,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,19,107,8818-8823,MAY 11,2010,"Walker, C. B. | de la Torre, J. R. | Klotz, M. G. | Urakawa, H. | Pinel, N. | Arp, D. J. | Brochier-Armanet, C. | Chain, P. S. G. | Chan, P. P. | Gollabgir, A. | Hemp, J. | Huegler, M. | Karr, E. A. | Koenneke, M. | Shin, M. | Lawton, T. J. | Lowe, T. | Martens-Habbena, W. | Sayavedra-Soto, L. A. | Lang, D. | Sievert, S. M. | Rosenzweig, A. C. | Manning, G. | Stahl, D. A.",ammonia oxidation | marine microbiology | archaea | nitroxyl,10.1073/pnas.0913533107,NA,595DP,0027-8424,NA,marine,marine
WOS:000081007400015,Larviculture of marine fish: problems and perspectives,AQUACULTURE,1-4,177,171-190,JUL 1,1999,"Planas, M | Cunha, I",larval rearing | marine fish | zootechnics | feeding | nutrition | abnormalities | microbiology,NA,NA,208TH,0044-8486,NA,marine,marine
WOS:A1997XJ35800001,Recent advances in marine microbiology: The Indian scenario,JOURNAL OF MARINE BIOTECHNOLOGY,2-3,5,73-81,NA,1997,"Chandramohan, D",,NA,NA,XJ358,0941-2905,NA,marine,marine
WOS:000388522000001,A Sample-to-Sequence Protocol for Genus Targeted Transcriptomic Profiling: Application to Marine Synechococcus,FRONTIERS IN MICROBIOLOGY,NA,7,,OCT 14,2016,"Pitt, Frances D. | Millard, Andrew | Ostrowski, Martin | Dervish, Suat | Mazard, Sophie | Paulsen, Ian T. | Zubkov, Mikhail V. | Scanlan, David J.",marine microbiology | Synechococcus | flow cytometry | transcriptomics | fluorescence activated cell sorting | RNA,10.3389/fmicb.2016.01592,NA,ED0GW,1664-302X,NA,marine,marine
WOS:000368780900001,A unique self-organization of bacterial sub-communities creates iridescence in Cellulophaga lytica colony biofilms,SCIENTIFIC REPORTS,NA,6,,JAN 28,2016,"Kientz, Betty | Luke, Stephen | Vukusic, Peter | Peteri, Renaud | Beaudry, Cyrille | Renault, Tristan | Simon, David | Mignot, Tam | Rosenfeld, Eric",,10.1038/srep19906,NA,DB8QF,2045-2322,NA,marine,marine
WOS:000469501200021,Isolation and Partial Characterization of Lactic Acid Bacteria from the Gut Microbiota of Marine Fishes for Potential Application as Probiotics in Aquaculture,PROBIOTICS AND ANTIMICROBIAL PROTEINS,2,11,569-579,JUN,2019,"Alonso, Sergio | Carmen Castro, M. | Berdasco, Margarita | Garcia de la Banda, Ines | Moreno-Ventas, Xabier | Hernandez de Rojas, Alma",Lactic acid bacteria | Probiotics | Aquaculture | Intestinal microbiology | 16S rRNA gene,10.1007/s12602-018-9439-2,NA,IA3ZG,1867-1306,NA,marine,marine
WOS:000371249600021,All the microbiology nematodes can teach us,FEMS MICROBIOLOGY ECOLOGY,2,92,,FEB,2016,"Bulgheresi, Silvia",nematode | bacterium | symbiosis | ecology,10.1093/femsec/fiw007,NA,DF3MX,0168-6496,NA,marine,marine
WOS:000283899500007,Geomicrobiology of cores from Surui Mangrove - Guanabara Bay - Brazil,MARINE POLLUTION BULLETIN,10,60,1674-1681,OCT,2010,"Fontana, Luiz Francisco | Mendonca Filho, Joao Graciano | Pereira Netto, Annibal Duarte | Sabadini-Santos, Elisamara | de Figueiredo, Alberto Garcia, Jr. | Carlos Crapez, Mirian Araujo",Sediment | Geomicrobiology | Bacterial respiratory activity | Biochemical composition | Esterase enzymes,10.1016/j.marpolbul.2010.06.049,NA,676GR,0025-326X,NA,marine,marine
WOS:000293793200013,Dimethylsulfide is an energy source for the heterotrophic marine bacterium Sagittula stellata,FEMS MICROBIOLOGY LETTERS,2,322,188-193,SEP,2011,"Boden, Rich | Murrell, J. Colin | Schaefer, Hendrik",chemoorganoheterotrophy | mixotrophy | energy metabolism | marine microbiology | bioenergetics | chemostat kinetics,10.1111/j.1574-6968.2011.02349.x,NA,806GB,0378-1097,NA,marine,marine
WOS:000425362200002,"Metagenomic analysis of orange colored protrusions from the muscle of Queen Conch Lobatus gigas (Linnaeus, 1758)",PEERJ,NA,6,,FEB 15,2018,"Cuartas, Jaison H. | Alzate, Juan F. | Moreno-Herrera, Claudia X. | Marquez, Edna J.",Microbiology | Parasitic infection | 454 pyrosequencing | Bioinformatics | Trematode,10.7717/peerj.4307,NA,FW5MT,2167-8359,NA,marine,marine
