uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000367471500002,Microbiology: lessons from a first attempt at Lake Ellsworth,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,2059,374,,JAN 28,2016,"Pearce, D. A. | Magiopoulos, I. | Mowlem, M. | Tranter, M. | Holt, G. | Woodward, J. | Siegert, M. J.",subglacial lakes | deep ice drilling | sterile technologies | Antarctic environments | Ellsworth | microbiology,10.1098/rsta.2014.0291,NA,DA0FC,1364-503X,NA,lake,freshwater
WOS:A1991FQ25400004,MICROBIOLOGY AND CHEMISTRY OF ACID LAKES IN FLORIDA .1. EFFECTS OF DROUGHT AND POST-DROUGHT CONDITIONS,HYDROBIOLOGIA,3,213,205-225,MAY 10,1991,"JAMES, RT",MICROBIOLOGY | LAKES | DISSOLVED ORGANIC CARBON (DOC) | DROUGHT | ACID PRECIPITATION | SUBSIDY-STRESS,NA,NA,FQ254,0018-8158,NA,lake,freshwater
WOS:000232551300010,Significant changes in the bacterioplankton community structure of a maritime Antarctic freshwater lake following nutrient enrichment,MICROBIOLOGY-SGM,NA,151,3237-3248,OCT,2005,"Pearce, DA | van der Gast, CJ | Woodward, K | Newsham, KK",,10.1099/mic.0.27258-0,NA,973VS,1350-0872,NA,lake,freshwater
WOS:000342879500008,A low cost multi-level sampling device for synchronous aseptic collection of environmental water samples,JOURNAL OF MICROBIOLOGICAL METHODS,NA,105,51-53,OCT,2014,"McCormick, Michael L. | Banishki, Nikola | Powell, Sarah | Rumack, Amy | Garrett, Jinnie M.",Environmental | Geochemistry | Multilevel sampler | Water microbiology,10.1016/j.mimet.2014.07.014,NA,AQ5WO,0167-7012,NA,lake,freshwater
WOS:000345384600017,"Algo-Bacterial Communities of the Kulunda Steppe (Altai Region, Russia) Soda Lakes",MICROBIOLOGY,6,83,849-860,NOV,2014,"Samylina, O. S. | Sapozhnikov, F. V. | Gainanova, O. Yu. | Ryabova, A. V. | Nikitin, M. A. | Sorokin, D. Yu.",soda lakes | Kulunda Steppe | algo-bacterial communities | Ctenocladus circinnatus | cyanobacteria | diatoms,10.1134/S0026261714060162,NA,AU1MK,0026-2617,NA,lake,freshwater
WOS:000248855900014,Spatial distribution and species composition of prosthecate bacteria in Lake Baikal,MICROBIOLOGY,4,76,480-486,AUG,2007,"Lapteva, N. A. | Bel'kova, N. L. | Parfenova, V. V.",prosthecate bacteria | distribution | Lake Baikal | phylogeny,10.1134/S0026261707040145,NA,201TQ,0026-2617,NA,lake,freshwater
WOS:000514618600001,"Mercury geochemistry and microbial diversity in meromictic Glacier Lake, Jamesville, NY",ENVIRONMENTAL MICROBIOLOGY REPORTS,NA,NA,,FEB 20,2020,"Yoshimura, Kristin M. | Todorova, Svetoslava | Biddle, Jennifer F.",,10.1111/1758-2229.12823,NA,KN1RZ,1758-2229,NA,lake,freshwater
WOS:000480306100005,Prospects for metazoan life in sub-glacial Antarctic lakes: the most extreme life on Earth?,INTERNATIONAL JOURNAL OF ASTROBIOLOGY,5,18,416-419,OCT,2019,"Thatje, Sven | Brown, Alastair | Hillenbrand, Claus-Dieter",Hydrostatic pressure | hydrothermal vent | Lake Vostok | microbiology | metazoan | physiology | sub-glacial life,10.1017/S1473550418000356,NA,IP8OQ,1473-5504,NA,lake,freshwater
WOS:000246168400009,"The evolution of microbial hydrobiology in the frame of ""extra-muros"" University.",ARCHIVES DES SCIENCES,1,59,99-105,MAY,2006,"Peduzzi, Raffaele | Tonolla, Mauro | Peduzzi, Sandro | Demarta, Antonella",molecular ecology | environmental microbiology | opportunistic pathogens | Aeromonas | Legionella | Yersinia | Chromatium | Lamprocystis,NA,NA,163OC,1661-464X,NA,lake,freshwater
WOS:000467023000002,Microbiology and Nitrogen Cycle in the Benthic Sediments of a Glacial Oligotrophic Deep Andean Lake as Analog of Ancient Martian Lake-Beds,FRONTIERS IN MICROBIOLOGY,NA,10,,MAY 3,2019,"Parro, Victor | Puente-Sanchezi, Fernando | Cabrol, Nathalie A. | Gallardo-Carreno, Ignacio | Moreno-Paz, Mercedes | Blanco, Yolanda | Garcia-Villadangos, Miriam | Tambley, Cristian | Tilot, Virginie C. | Thompson, Cody | Smith, Eric | Sobron, Pablo | Demergasso, Cecilia S. | Echeverria-Vega, Alex | Angel Fernandez-Martinez, Miguel | Whyte, Lyle G. | Fairen, Alberto G.",microbiology of deep benthic habitats | Andean lakes | deglaciation | ammonia oxidation | nitrification-denitrification | benthic sediments | planetary exploration | planetary lakes,10.3389/fmicb.2019.00929,NA,HW9PL,1664-302X,NA,lake,freshwater
WOS:000238958400010,Contributions of phosphatase and microbial activity to internal phosphorus loading and their relation to lake eutrophication,SCIENCE IN CHINA SERIES D-EARTH SCIENCES,NA,49,102-113,APR,2006,Song Chunlei | Cao Xiuyun | Li Jianqiu | Li Qingman | Chen Guoyuan | Zhou Yiyong,dissolved phosphatase | reverse micelle | internal loading | phosphorus form of sediment | microbiology | eutrophication | Microcystis bloom,10.1007/s11430-006-8110-z,NA,062QA,1006-9313,NA,lake,freshwater
WOS:000367471500003,Microbiology of the subglacial Lake Vostok: first results of borehole-frozen lake water analysis and prospects for searching for lake inhabitants,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,2059,374,,JAN 28,2016,"Bulat, Sergey A.",Antarctica | subglacial Lake Vostok | borehole-frozen water | extremophiles | unknown bacteria | contamination,10.1098/rsta.2014.0292,NA,DA0FC,1364-503X,NA,lake,freshwater
WOS:000251336900083,Applications of fluorescent in situ hybridization (FISH) in environmental microbiology,JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT,3-4,5,408-411,JUL-OCT,2007,"Souza, Joao V. B. | Junior, Roberto Moreira Da Silva | Koshikene, Daniela | Silva, Erica S.",FISH | environmental microbiology | molecular tools | probes,NA,NA,236XO,1459-0255,NA,lake,freshwater
WOS:000492638100001,Phyllosphere of Submerged Plants in Bathing Lakes as a Reservoir of Fungi-Potential Human Pathogens,MICROBIAL ECOLOGY,NA,NA,,OCT 26,2019,"Biedunkiewicz, Anna | Sucharzewska, Ewa | Kulesza, Kamila | Nowacka, Karolina | Kubiak, Dariusz",Phyllosphere | Littoral | Yeast | Potential pathogens | Sanitary and epidemiological hazard,10.1007/s00248-019-01447-y,NA,JH2ZP,0095-3628,NA,lake,freshwater
WOS:000336983000004,The Chemical Nature of Phosphorus in Subtropical Lake Sediments,AQUATIC GEOCHEMISTRY,4,20,437-457,JUL,2014,"Torres, Isabela C. | Turner, Benjamin L. | Reddy, K. Ramesh",Phosphorus | Sediment | Solution P-31 NMR spectroscopy | Sequential fractionation | Polyphosphate | Subtropical | Florida,10.1007/s10498-014-9228-9,NA,AI6KN,1380-6165,NA,lake,freshwater
WOS:000285550300006,Respiration Response Imaging for Real-Time Detection of Microbial Function at the Single-Cell Level,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,1,77,67-72,JAN,2011,"Konopka, M. C. | Strovas, T. J. | Ojala, David S. | Chistoserdova, L. | Lidstrom, M. E. | Kalyuzhnaya, M. G.",,10.1128/AEM.01166-10,NA,697WK,0099-2240,NA,lake,freshwater
WOS:000262706900006,"Microbial pollution of water in Golbasi lake in Adiyaman, Turkey",JOURNAL OF ENVIRONMENTAL BIOLOGY,1,30,33-38,JAN,2009,"Toroglu, Emin | Toroglu, Sevil",Antibiotic resistance | Escherichia coli | Beta-lactamase | Fecal coliform | Environmental pollution | Golbasi lake,NA,NA,398BS,0254-8704,NA,lake,freshwater
WOS:000418510500007,Magnetotactic bacteria as a new model for P sequestration in the ferruginous Lake Pavin,GEOCHEMICAL PERSPECTIVES LETTERS,NA,5,35-41,NA,2017,"Rivas-Lamelo, S. | Benzerara, K. | Lefevre, C. T. | Monteil, C. L. | Jezequel, D. | Menguy, N. | Viollier, E. | Guyot, F. | Ferard, C. | Poinsot, M. | Skouri-Panet, F. | Trcera, N. | Miot, J. | Duprat, E.",,10.7185/geochemlet.1743,NA,FQ6YR,2410-339X,NA,lake,freshwater
WOS:000077813700003,Review of the public health safety of products from aquaculture,INTERNATIONAL JOURNAL OF FOOD SCIENCE AND TECHNOLOGY,2,33,99-125,APR,1998,"Howgate, P",chemical hazards | microbiology | parasites,NA,NA,153BV,0950-5423,NA,lake,freshwater
WOS:000440971600035,"Zygotorulaspora chibaensis sp nov and Zygotorulaspora danielsina sp nov., novel ascomycetous yeast species from tree bark and soil",INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,8,68,2633-2637,AUG,2018,"Carvalho, Claudia | Tomas, Andre | Libkind, Diego | Imanishi, Yumi | Sampaio, Jose Paulo",Zygotorulaspora | ascomycete yeast | soil microbiology | bark microbiology | new yeast species,10.1099/ijsem.0.002889,NA,GP6EX,1466-5026,NA,lake,freshwater
WOS:A1991GF85400007,MICROBIAL AND CHEMICAL RESPONSES TO PULSED AND GRADUAL ACID ADDITIONS IN DARK-LAKE AND CLEAR-LAKE ENCLOSURES,WATER RESEARCH,9,25,1079-1087,SEP,1991,"JAMES, RT",ACID PRECIPITATION | LAKES | MICROBIOLOGY | PULSED STRESS | GRADUAL STRESS | DISSOLVED ORGANIC CARBON (DOC),NA,NA,GF854,0043-1354,NA,lake,freshwater
WOS:000073951900013,Nanoscale patchiness of bacteria in lake water studied with the spatial information preservation method,LIMNOLOGY AND OCEANOGRAPHY,2,43,307-314,MAR,1998,"Krembs, C | Juhl, AR | Long, RA | Azam, F",,NA,NA,ZR216,0024-3590,NA,lake,freshwater
WOS:000267167600011,Storm water events in a small agricultural watershed: Characterization and evaluation of improvements in stream water microbiology following implementation of Best Management Practices,JOURNAL OF GREAT LAKES RESEARCH,NA,35,76-82,NA,2009,"Simon, Robert D. | Makarewicz, Joseph C.",Storm water events | Agriculture | Small watersheds | Stream microbiology | Best Management Practices,10.1016/j.jglr.2008.12.002,NA,460DI,0380-1330,NA,lake,freshwater
WOS:000373643300013,"Cenoses of phototrophic algae of ultrasaline lakes in the Kulunda steppe (Altai krai, Russian Federation)",OCEANOLOGY,1,56,95-106,JAN,2016,"Sapozhnikov, Ph. V. | Kalinina, O. Yu. | Nikitin, M. A. | Samylina, O. S.",,10.1134/S0001437016010173,NA,DI6XK,0001-4370,NA,lake,freshwater
WOS:000312183200008,"The influence of streams on nearshore water chemistry, Lake Ontario",JOURNAL OF GREAT LAKES RESEARCH,NA,38,62-71,NA,2012,"Makarewicz, Joseph C. | Lewis, Theodore W. | Boyer, Gregory L. | Edwards, William J.",Stream enrichment | Plumes | Nutrients | Nearshore zone | Lake Ontario,10.1016/j.jglr.2012.02.010,NA,052FN,0380-1330,NA,lake,freshwater
WOS:000256092500002,Biological surfactants in the bioremediation of light oil contaminated water,INTERCIENCIA,4,33,245-250,APR,2008,"Araujo, Ismenia | Gomez, Antonio | Barrera, Magleidy | Angulo, Nancy | Morillo, Gustavo | Cardenas, Carmen | Herrera, Lenin",,NA,NA,304EJ,0378-1844,NA,lake,freshwater
WOS:000386485900005,Microbial Community Dynamics in Two Polar Extremes: The Lakes of the McMurdo Dry Valleys and the West Antarctic Peninsula Marine Ecosystem,BIOSCIENCE,10,66,829-847,OCT,2016,"Bowman, Jeff S. | Vick-Majors, Trista J. | Morgan-Kiss, Rachael | Takacs-Vesbach, Cristina | Ducklow, Hugh W. | Priscu, John C.",community ecology | limnology | oceanography | microbiology | climate change,10.1093/biosci/biw103,NA,EA3FH,0006-3568,NA,lake,freshwater
WOS:000249768900136,Geomicrobiological processes in various extreme environments: Theoretical and practical implications,JOURNAL OF CHINA UNIVERSITY OF GEOSCIENCES,NA,18,361-362,JUN,2007,Hailiang Dong,bioremediation | extreme | geomicrobiology | heavy metal | lake | microorganisms | saline | subsurface,NA,NA,214WM,1002-0705,NA,lake,freshwater
WOS:000209028600004,Arctic microbial ecosystems and impacts of extreme warming during the International Polar Year,POLAR SCIENCE,3,3,171-180,NOV,2009,"Vincent, Warwick F. | Whyte, Lyle G. | Lovejoy, Connie | Greer, Charles W. | Laurion, Isabelle | Suttle, Curtis A. | Corbeil, Jacques | Mueller, Derek R.",Arctic | Biodiversity | Climate change | Ecosystems | Ice | Microbiology | Permafrost,10.1016/j.polar.2009.05.004,NA,V33OR,1873-9652,NA,lake,freshwater
WOS:000369817900001,The role of environmental factors for the composition of microbial communities of saline lakes in the Novosibirsk region (Russia),BMC MICROBIOLOGY,NA,16,,JAN 27,2016,"Bryanskaya, Alla V. | Malup, Tatyana K. | Lazareva, Elena V. | Taran, Oxana P. | Rozanov, Alexey S. | Efimov, Vadim M. | Peltek, Sergey E.",Microbial communities | Saline lakes | Environmental factors | Fluorescent in situ hybridization,10.1186/s12866-015-0618-y,NA,DD3JH,1471-2180,NA,lake,freshwater
WOS:000338928300006,"An overview of the structure, hazards, and methods of investigation of Nyos-type lakes from the geochemical perspective",JOURNAL OF LIMNOLOGY,1,73,55-70,NA,2014,"Tassi, Franco | Rouwet, Dmitri",limnic eruption | volcanic hazard | dissolved gases | Nyos-type lake | meromictic lake | lake water geochemistry,10.4081/jlimnol.2014.836,NA,AL2AN,1129-5767,NA,lake,freshwater
WOS:000236749400092,Laboratory-dependent bacterial ecology: a cautionary tale,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,4,72,3032-3035,APR,2006,"O'Keefe, KJ | Morales, NM | Ernstberger, H | Benoit, G | Turner, PE",,10.1128/AEM.72.4.3032-3035.2006,NA,032BR,0099-2240,NA,lake,freshwater
WOS:000493902100005,Evaluating the stoichiometric trait distributions of cultured bacterial populations and uncultured microbial communities,ENVIRONMENTAL MICROBIOLOGY,10,21,3613-3626,OCT,2019,"Manzella, Michael | Geiss, Roy | Hall, Ed K.",,10.1111/1462-2920.14684,NA,JJ1DZ,1462-2912,NA,lake,freshwater
WOS:000350546200008,Microbial community of the deep-sea brine Lake Kryos seawater-brine interface is active below the chaotropicity limit of life as revealed by recovery of mRNA,ENVIRONMENTAL MICROBIOLOGY,2,17,364-382,FEB,2015,"Yakimov, Michail M. | La Cono, Violetta | Spada, Gina L. | Bortoluzzi, Giovanni | Messina, Enzo | Smedile, Francesco | Arcadi, Erika | Borghini, Mireno | Ferrer, Manuel | Schmitt-Kopplin, Phillippe | Hertkorn, Norbert | Cray, Jonathan A. | Hallsworth, John E. | Golyshin, Peter N. | Giuliano, Laura",,10.1111/1462-2920.12587,NA,CC7KM,1462-2912,NA,lake,freshwater
WOS:000418107600064,Anthropogenic and climatic factors enhancing hypolimnetic anoxia in a temperate mountain lake,JOURNAL OF HYDROLOGY,NA,555,832-850,DEC,2017,"Sanchez-Espana, Javier | Pilar Mata, M. | Vegas, Juana | Morellon, Mario | Antonio Rodriguez, Juan | Salazar, Angel | Yusta, Inaki | Chaos, Aida | Perez-Martinez, Carmen | Navas, Ana",Anoxia | Cattle grazing | Human impact | Mountain lakes | Sediment loadings | Climate change,10.1016/j.jhydrol.2017.10.049,NA,FQ1HM,0022-1694,NA,lake,freshwater
WOS:000326230100014,"Microbial biomass and community structure in alkaline lakes of the Nebraska Sand Hills, USA",CHEMICAL GEOLOGY,NA,356,171-180,OCT 9,2013,"Zhang, Li | Fang, Jiasong | Joeckel, R. M.",Lipids | Phototrophs | Bacteria | Ciliates | Sand Hills lakes | Hydrology,10.1016/j.chemgeo.2013.08.017,NA,242HP,0009-2541,NA,lake,freshwater
WOS:000485560900001,Phylogenetic Estimation of Community Composition and Novel Eukaryotic Lineages in Base Mine Lake: An Oil Sands Tailings Reclamation Site in Northern Alberta,JOURNAL OF EUKARYOTIC MICROBIOLOGY,1,67,86-99,JAN,2020,"Richardson, Elisabeth | Bass, David | Smirnova, Angela | Paoli, Lucas | Dunfield, Peter | Dacks, Joel B.",Environmental microbiology | molecular ecology,10.1111/jeu.12757,NA,KA2QB,1066-5234,NA,lake,freshwater
WOS:000443114300020,Microbial life under ice: Metagenome diversity and in situ activity of Verrucomicrobia in seasonally ice-covered Lakes,ENVIRONMENTAL MICROBIOLOGY,7,20,2568-2584,JUL,2018,"Tran, Patricia | Ramachandran, Arthi | Khawasik, Ola | Beisner, Beatrix E. | Rautio, Milla | Huot, Yannick | Walsh, David A.",,10.1111/1462-2920.14283,NA,GR9TI,1462-2912,NA,lake,freshwater
WOS:000415248500012,"Integrating isotopic, microbial, and modeling approaches to understand methane dynamics in a frequently disturbed deep reservoir in Taiwan",ECOLOGICAL RESEARCH,6,32,861-871,NOV,2017,"Itoh, Masayuki | Kojima, Hisaya | Ho, Pei-Chi | Chang, Chun-Wei | Chen, Tzong-Yueh | Hsiao, Silver Sung-Yun | Kobayashi, Yuki | Fujibayashi, Megumu | Kao, Shuh-Ji | Hsieh, Chih-hao | Fukui, Manabu | Okuda, Noboru | Miki, Takeshi | Shiah, Fuh-Kwo",Methane production | Methane oxidizing bacteria | Food web model | Isotope ecology | Environmental microbiology,10.1007/s11284-017-1502-z,NA,FM7IH,0912-3814,NA,lake,freshwater
WOS:000332511900001,Metacommunity dynamics of bacteria in an arctic lake: the impact of species sorting and mass effects on bacterial production and biogeography,FRONTIERS IN MICROBIOLOGY,NA,5,,MAR 4,2014,"Adams, Heather E. | Crump, Byron C. | Kling, George W.",aquatic microbiology | arctic | bacterial production | species sorting | mass effects | metacommunity theory | transplant experiments,10.3389/fmicb.2014.00082,NA,AC4SU,1664-302X,NA,lake,freshwater
WOS:000269056800008,A nested PCR approach for improved recovery of archaeal 16S rRNA gene fragments from freshwater samples,FEMS MICROBIOLOGY LETTERS,2,298,193-198,SEP,2009,"Vissers, Elisabeth W. | Bodelier, Paul L. E. | Muyzer, Gerard | Laanbroek, Hendrikus J.",archaea | crenarchaea | denaturing gradient gel electrophoresis | PCR | environmental microbiology | biodiversity,10.1111/j.1574-6968.2009.01718.x,NA,484OW,0378-1097,NA,lake,freshwater
WOS:000239374300009,Two and a half centuries of qualitative and quantitative chemical analyses of Dead Sea water,ISRAEL JOURNAL OF CHEMISTRY,1,46,69-77,NA,2006,"Oren, Aharon",,NA,NA,068LC,0021-2148,NA,lake,freshwater
WOS:000451220400001,High Microbial Diversity Despite Extremely Low Biomass in a Deep Karst Aquifer,FRONTIERS IN MICROBIOLOGY,NA,9,,NOV 26,2018,"Hershey, Olivia S. | Kallmeyer, Jens | Wallace, Andrew | Barton, Michael D. | Barton, Hazel A.",karst | cave | freshwater | aquifer | deep | ultra-oligotrophic | bacteria,10.3389/fmicb.2018.02823,NA,HB6YP,1664-302X,NA,lake,freshwater
WOS:A1994QG90300002,133-YEAR-OLD WELL-PRESERVED TOP SEDIMENT FROM THE FINNISH LAKE HOYTIAINEN IN COMPARISON WITH NEW TOP SEDIMENTS,HYDROBIOLOGIA,1,294,5-11,DEC 2,1994,"MATINVESI, J",LAKE SEDIMENT | SEDIMENT MINERALIZATION | PHOSPHORUS RECYCLING | SEDIMENT MICROBIOLOGY,NA,NA,QG903,0018-8158,NA,lake,freshwater
WOS:A1993MJ00500010,MICROBIOLOGY AND CHEMICAL-COMPOSITION OF A TYPICAL PRODUCT FROM ALOSA-FALLAX-LACUSTRIS,JOURNAL OF APPLIED ICHTHYOLOGY-ZEITSCHRIFT FUR ANGEWANDTE ICHTHYOLOGIE,3-4,9,222-229,NOV,1993,"PALEARI, MA | SONCINI, G | BERETTA, G | GRIMALDI, P | TAVA, A",,NA,NA,MJ005,0175-8659,NA,lake,freshwater
WOS:000509868400001,"Spatio-temporal insights into microbiology of the freshwater-to-hypersaline, oxic-hypoxic-euxinic waters of Ursu Lake",ENVIRONMENTAL MICROBIOLOGY,NA,NA,,JAN 29,2020,"Baricz, Andreea | Chiriac, Cecilia Maria | Andrei, Adrian-Stefan | Bulzu, Paul-Adrian | Levei, Erika Andrea | Cadar, Oana | Battes, Karina Paula | Cimpean, Mirela | Senila, Marin | Cristea, Adorjan | Muntean, Vasile | Alexe, Mircea | Coman, Cristian | Szekeres, Edina Kriszta | Sicora, Cosmin Ionel | Ionescu, Artur | Blain, David | O'Neill, William Kenneth | Edwards, Jessica | Hallsworth, John Edward | Banciu, Horia Leonard",,10.1111/1462-2920.14909,NA,KG3UU,1462-2912,NA,lake,freshwater
WOS:000275233800005,"Isolation of UV-B resistant bacteria from two high altitude Andean lakes (4,400 m) with saline and non saline conditions",JOURNAL OF GENERAL AND APPLIED MICROBIOLOGY,6,55,447-458,DEC,2009,"Flores, Maria R. | Ordonez, Omar F. | Maldonado, Marcos J. | Farias, Maria E.",Andean lake microbiology | extreme environments | microbial community | UV-B resistance,NA,NA,564RK,0022-1260,NA,lake,freshwater
WOS:000386871200011,Proposal to modify the Note to Rule 61 of the International Code of Nomenclature of Prokaryotes,INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,NA,66,3307-3309,SEP,2016,"Oren, Aharon | Garrity, George M.",,10.1099/ijsem.0.001193,NA,EA8FR,1466-5026,NA,lake,freshwater
WOS:A1992KD90400008,THE ROLE OF SEDIMENTS IN THE PHOSPHORUS CYCLE IN LAKE LUGANO .2. SEASONAL AND SPATIAL VARIABILITY OF MICROBIOLOGICAL PROCESSES AT THE SEDIMENT-WATER INTERFACE,AQUATIC SCIENCES,3-4,54,285-299,NA,1992,"LAZZARETTI, MA | HANSELMANN, KW",PHOSPHORUS CYCLING | IRON AND MANGANESE REDUCTION | SEDIMENTARY SULFUR CYCLING | SEDIMENT MICROBIOLOGY | PORE WATER CONCENTRATION GRADIENTS | ELECTRON DRIVEN NUTRIENT CYCLES | LAKE LUGANO (LAGO-DI-LUGANO),NA,NA,KD904,1015-1621,NA,lake,freshwater
WOS:000405985700015,"The gut microbiome of hooded cranes (Grus monacha) wintering at Shengjin Lake, China",MICROBIOLOGYOPEN,3,6,,JUN,2017,"Zhao, Guanghong | Zhou, Lizhi | Dong, Yuanqiu | Cheng, Yuanyuan | Song, Yunwei",16S rRNA gene | gut microbiome | Illumina high-throughput sequencing | wintering hooded cranes,10.1002/mbo3.447,NA,FB2PM,2045-8827,NA,lake,freshwater
WOS:000267167600010,"Impacts of manure management practices on stream microbial loading into Conesus Lake, NY",JOURNAL OF GREAT LAKES RESEARCH,NA,35,66-75,NA,2009,"Simon, Robert D. | Makarewicz, Joseph C.",Best Management Practices | Agriculture | Stream microbiology | Indicator bacteria | Loading | E. coli | Enteracoccus,10.1016/j.jglr.2009.01.002,NA,460DI,0380-1330,NA,lake,freshwater
WOS:000337554500001,Dramatic local environmental change during the Early Eocene Climatic Optimum detected using high resolution chemical analyses of Green River Formation stromatolites,PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY,NA,405,1-15,JUL 1,2014,"Frantz, Cane M. | Petryshyn, Victoria A. | Marenco, Pedro J. | Tripati, Aradhna | Berelson, William M. | Corsetti, Frank A.",Stromatolite | Green River Formation | Clumped isotope | Paleoenvironment | Fades | Paleolimnology,10.1016/j.palaeo.2014.04.001,NA,AJ3GM,0031-0182,NA,lake,freshwater
WOS:000247548600007,"Bacterial diversity in the sediments of a temperate artificial lake, Rapel reservoir",REVISTA CHILENA DE HISTORIA NATURAL,2,80,213-224,JUN,2007,"Dorador, Cristina | Castillo, Gabriela | Witzel, K. P. | Vila, Irma",sediments | sulfate-reducing bacteria | 16S rDNA,NA,NA,183BV,0716-078X,NA,lake,freshwater
WOS:000244310200017,Distribution of microbial-selected populations in Lake North Mamry by fluorescent in situ hybridization,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,1,16,123-128,NA,2007,"Skowronska, A.",rRNA-targeted oligonucleotide probes | fluorescent in situ hybridization | bacterial community composition,NA,NA,137RR,1230-1485,NA,lake,freshwater
WOS:000078830900004,Seasonal variation of the microbially regulated buffering capacity at sediment-water interfaces in a freshwater lake,AQUATIC SCIENCES,1,61,59-74,NA,1999,"Lazzaretti-Ulmer, MA | Hanselmann, KW",sediment microbiology | pore water concentration gradients | acid neutralizing capacity | calcium carbonate dissolution | carbon cycling | Lake Lugano (Lago di Lugano),NA,NA,170WW,1015-1621,NA,lake,freshwater
