uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000472245600002,Water Quality of the Rivers in the Prespa Region in 2014,ACTA ZOOLOGICA BULGARICA,NA,NA,11-18,MAR,2019,"Vasilevska, Silvana P. | Veljanoska-Sarafiloska, Elizabeta M. | Lokoska, Lence S.",Rivers | anthropogenic | water quality | total nitrogen | total phosphorus | bacteria,NA,NA,IE2WO,0324-0770,NA,river,freshwater
WOS:000424130500125,Spatiotemporal scales of river-groundwater interaction - The role of local interaction processes and regional groundwater regimes,SCIENCE OF THE TOTAL ENVIRONMENT,NA,618,1224-1243,MAR 15,2018,"Epting, Jannis | Huggenberger, Peter | Radny, Dirk | Hammes, Frederik | Hollender, Juliane | Page, Rebecca M. | Weber, Stefanie | Banninger, Dominik | Auckenthaler, Adrian",Spatiotemporal scales and settings | Microbiology | Organic micropollutants | Filter-efficiency | Variability of groundwater components and inflow areas | River sections,10.1016/j.scitotenv.2017.09.219,NA,FU8UD,0048-9697,NA,river,freshwater
WOS:000244012300011,Rapid detection of human fecal contamination in estuarine environments by PCR targeting of Bifidobacterium adolescentis,JOURNAL OF MICROBIOLOGICAL METHODS,1,68,76-81,JAN,2007,"King, Eric L. | Bachoon, Dave S. | Gates, Keith W.",PCP | water microbiology | fecal source tracking | estuaries | bifidobacteria | human feces,10.1016/j.mimet.2006.06.008,NA,133KR,0167-7012,NA,river,freshwater
WOS:A1994QK26700015,MICROBIOLOGY OF THE CARBON TURNOVER IN THE ATLANTIC WATERS AT THE CONGO RIVER ESTUARY,MICROBIOLOGY,5,63,494-498,SEP-OCT,1994,"PIMENOV, NV | DAVYDOVA, IA | RUSANOV, II | BELYAEV, SS | IVANOV, MV",,NA,NA,QK267,0026-2617,NA,river,freshwater
WOS:000399859700011,"Longitudinal and Source-to-Tap New Orleans, LA, USA Drinking Water Microbiology",ENVIRONMENTAL SCIENCE & TECHNOLOGY,8,51,4220-4229,APR 18,2017,"Hull, Natalie M. | Holinger, Eric P. | Ross, Kimberly A. | Robertson, Charles E. | Harris, J. Kirk | Stevens, Mark J. | Pace, Norman R.",,10.1021/acs.est.6b06064,NA,ES9EU,0013-936X,NA,river,freshwater
WOS:000251336900083,Applications of fluorescent in situ hybridization (FISH) in environmental microbiology,JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT,3-4,5,408-411,JUL-OCT,2007,"Souza, Joao V. B. | Junior, Roberto Moreira Da Silva | Koshikene, Daniela | Silva, Erica S.",FISH | environmental microbiology | molecular tools | probes,NA,NA,236XO,1459-0255,NA,river,freshwater
WOS:000268872100001,Sewage effluent as a source of Campylobacter sp in a surface water catchment,INTERNATIONAL JOURNAL OF ENVIRONMENTAL HEALTH RESEARCH,4,19,239-249,NA,2009,"Rechenburg, Andrea | Kistemann, Thomas",Campylobacter sp. | combined sewer overflow | microbiology | sewage treatment plant,10.1080/09603120802460376,NA,482GG,0960-3123,NA,river,freshwater
WOS:000299982800018,Microbial ecology of the watery ecosystems of Evros river in North Eastern Greece and its influence upon the cultivated soil ecosystem,ANAEROBE,6,17,325-329,DEC,2011,"Vavias, S. | Alexopoulos, A. | Plessas, S. | Stefanis, C. | Voidarou, C. | Stavropoulou, E. | Bezirtzoglou, E.",Microbial ecology | River | Water microbiology | Cultivated soil | Pathogens,10.1016/j.anaerobe.2011.05.005,NA,888DA,1075-9964,NA,river,freshwater
WOS:000511108400019,BACTERIAL MICROBIOTA FROM WILD FRESHWATER FISH UTILIZED FOR SUBSISTENCE IN WESTERN MEXICO,REVISTA INTERNACIONAL DE CONTAMINACION AMBIENTAL,1,36,215-222,NA,2020,"Leonor Gonzalez-Diaz, Rosa | Mercado-Silva, Norman | Reynaga-Delgado, Eire | Manuel Martinez-Rivera, Luis",Escherichia coli | urban pollution | Manantlan | subsistence fishery,10.20937/RICA.2020.36.53432,NA,KI1LI,0188-4999,NA,river,freshwater
WOS:000248266400010,"Use of carboxylated microspheres to assess transport potential of Cryptosporidium parvum oocysts at the Russian River water supply facility, Sonoma County, California",GEOMICROBIOLOGY JOURNAL,3-4,24,231-245,NA,2007,"Metge, David W. | Harvey, Ronald W. | Anders, Robert | Rosenberry, Donald O. | Seymour, Donald | Jasperse, Jay",bank filtration | microbiology | Cryptosporidium parvum | water quality,10.1080/01490450701456867,NA,193HZ,0149-0451,NA,river,freshwater
WOS:000270306300027,Laboratory based degradation of light crude oil by aquatic phycomycetes,AFRICAN JOURNAL OF BIOTECHNOLOGY,16,8,3851-3853,AUG 18,2009,"Yerima, M. B. | Balogun, A. A. | Farouq, A. A. | Muhammad, S.",Aquatic phycomycetes | crude oil,NA,NA,500MM,1684-5315,NA,river,freshwater
WOS:000080451200005,"Occurrence of coliforms in water samples of the Pereque and Penedo rivers in Parana, Brazil",BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY,4,41,417-421,NA,1998,"Higuti, IH | Macena, IR | Masunari, S | Branco, MD | Blaskowiski, MMM | do Nascimento, AJ",total coliforms | fecal coliforms | water microbiology,NA,NA,198YC,0365-0979,NA,river,freshwater
WOS:000509391500195,"Unexpected Prevalence of eae-Positive Escherichia coli in the Animas River, Durango, Colorado",INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,1,17,,JAN,2020,"Hamner, Steve | Fenster, Steven D. | Nance, Benjamin T. | McLain, Katherine A. | Parrish-Larson, Kami S. | Morrow, Michael W. | Ford, Timothy E.",enterohemorrhagic E. coli | enteropathogenic E. coli | pathogen detection | waterborne disease,10.3390/ijerph17010195,NA,KF7AG,1661-7827,NA,river,freshwater
WOS:000393134800005,Seasonal hyporheic dynamics control coupled microbiology and geochemistry in Colorado River sediments,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,12,121,2976-2987,DEC,2016,"Danczak, Robert E. | Sawyer, Audrey H. | Williams, Kenneth H. | Stegen, James C. | Hobson, Chad | Wilkins, Michael J.",,10.1002/2016JG003527,NA,EJ3TL,2169-8953,NA,river,freshwater
WOS:000229186600002,Effect of the direct discharge of reverse-osmosis effluent on the microbiology of a natural surface-water system,CHEMISTRY AND ECOLOGY,2,21,91-100,APR,2005,"Kaneko, T | Durand, M | Msinjili, S | Merkel, E | Voegel, PD",reverse osmosis | sodium | potassium | chloride | dinoflagellates | euglena,10.1080/02757540500092966,NA,927IC,0275-7540,NA,river,freshwater
WOS:000281728500008,Effect of Municipal Wastewater as a Wetland Water Source on Soil Microbial Activity,COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,16,41,1974-1985,NA,2010,"Finocchiaro, Raymond G. | Kremer, Robert J.",Microbiology | salinity | sewage | soil water content,10.1080/00103624.2010.495807,NA,648XL,0010-3624,NA,river,freshwater
WOS:000183619100007,The Paleoproterozoic McArthur River (HYC) Pb/Zn/Ag deposit of northern Australia: organic geochemistry and ore genesis,EARTH AND PLANETARY SCIENCE LETTERS,3-4,210,467-479,MAY 30,2003,"Chen, JH | Walter, MR | Logan, GA | Hinman, MC | Summons, RE",hydrothermal ore deposit | organic geochemistry | Proterozoic | Australia | McArthur River,10.1016/S0012-821X(03)00171-7,NA,691RK,0012-821X,NA,river,freshwater
WOS:000286830200037,Evaluation of the ecological status of an impaired watershed by using a multi-index approach,ENVIRONMENTAL MONITORING AND ASSESSMENT,1-4,174,493-508,MAR,2011,"Carvalho, Liliana | Cortes, Rui | Bordalo, Adriano A.",WQI | IBMWP | RHS | QBR | Scaled values | River Febros,10.1007/s10661-010-1473-9,NA,714SV,0167-6369,NA,river,freshwater
WOS:A1993KT71800003,SEASONAL-VARIATIONS IN THE MICROBIOLOGY AND CHEMISTRY OF AN ACID-MINE DRAINAGE STREAM,SCIENCE OF THE TOTAL ENVIRONMENT,1,132,27-41,APR 15,1993,"MCGINNESS, S | JOHNSON, DB",ACID MINE DRAINAGE | IRON BACTERIA,NA,NA,KT718,0048-9697,NA,river,freshwater
WOS:000270230400044,"Presence of coliforms, molds and yeasts in organic honey samples of Africanized honeybees from Parana River islands",CIENCIA RURAL,7,39,2222-2224,OCT,2009,"Alves, Eloi Machado | Arnaut de Toledo, Vagner de Alencar | Marchini, Luis Carlos | Sereia, Maria Josiane | de Camargo Carmello Moreti, Augusta Carolina | Lorenzetti, Emi Rainildes | Neves, Carolina Antunes | Santos, Aletheia Alves",microbiologic analysis | Apis mellifera | quality of the honey,NA,NA,499NZ,0103-8478,NA,river,freshwater
WOS:000235371100008,Bacterially assisted oxidation of copper sulfide minerals in tropical river waters,ENVIRONMENTAL CHEMISTRY,1,2,49-55,NA,2005,"Simpson, SL | Apte, SC | Davies, CM",copper | geochemistry (aquatic) | microbiology | oxidation | speciation,10.1071/EN04064,NA,012WH,1448-2517,NA,river,freshwater
WOS:000397971100001,Pristine but metal-rich Rio Sucio (Dirty River) is dominated by Gallionella and other iron-sulfur oxidizing microbes,EXTREMOPHILES,2,21,235-243,MAR,2017,"Arce-Rodriguez, Alejandro | Puente-Sanchez, Fernando | Avendano, Roberto | Libby, Eduardo | Rojas, Leonardo | Carlos Cambronero, Juan | Pieper, Dietmar H. | Timmis, Kenneth N. | Chavarria, Max","Rio Sucio | Braulio Carrillo National Park | Costa Rica | Acid-rock drainage | Gallionella spp | ""Ferrovum"" spp",10.1007/s00792-016-0898-7,NA,EQ3KN,1431-0651,NA,river,freshwater
WOS:000430364900054,Predicting Hydrologic Function With Aquatic Gene Fragments,WATER RESOURCES RESEARCH,3,54,2424-2435,MAR,2018,"Good, S. P. | URycki, D. R. | Crump, B. C.",DNA | machine learning | support vector regression | discharge | return interval | genohydrology,10.1002/2017WR021974,NA,GD2WR,0043-1397,NA,river,freshwater
WOS:000306575000034,Comparing Methods of 17 alpha-ethinylestradiol (EE2) Determination in Surface Water,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,4,21,1089-1093,NA,2012,"Czerwonka, Grzegorz | Kaca, Wieslaw",endocrine disrupting substances (EDS) | ELISA | HPLC | 17 alpha-ethinyloestradiol (EE2) | microbiology,NA,NA,976IJ,1230-1485,NA,river,freshwater
WOS:000337100100016,"WATER QUALITY INDICATORS FOR ENVIRONMENTAL AND RESISTANCE PROFILE OF Escherichia coli STRAINS ISOLATED IN RIO CASCAVEL, PARANA, BRAZIL",ENGENHARIA AGRICOLA,2,34,352-362,MAR-APR,2014,"de Souza, Marinez | da S. Pinto, Fabiana G. | Fruet, Thomas K. | Piana, Pitagoras A. | de Moura, Alexandre C.",water resources | physical and chemical parameters | water pollution | coliforms | microbiology | WQI,NA,NA,AI7TA,0100-6916,NA,river,freshwater
WOS:000330601400021,Molecular analysis of point-of-use municipal drinking water microbiology,WATER RESEARCH,NA,49,225-235,FEB 1,2014,"Holinger, Eric P. | Ross, Kimberly A. | Robertson, Charles E. | Stevens, Mark J. | Harris, J. Kirk | Pace, Norman R.",Drinking water bacteria | Drinking water distribution systems | Ribosomal RNA sequences | Pyrosequences | Opportunistic pathogens,10.1016/j.watres.2013.11.027,NA,302JS,0043-1354,NA,river,freshwater
WOS:000077399200019,"Molecular phylogenetic analysis of a bacterial community in Sulphur River, Parker Cave, Kentucky",AMERICAN MINERALOGIST,11-12,83,1583-1592,NOV-DEC,1998,"Angert, ER | Northup, DE | Reysenbach, AL | Peek, AS | Goebel, BM | Pace, NR",,NA,NA,145YE,0003-004X,NA,river,freshwater
WOS:000460831600034,Occurrence and removal of polycyclic aromatic hydrocarbons and their derivatives in an ecological wastewater treatment plant in South China and effluent impact to the receiving river,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,6,26,5638-5644,FEB,2019,"Qiao, Meng | Fu, Lujing | Cao, Wei | Bai, Yaohui | Huang, Qiuxin | Zhao, Xu",Polycyclic aromatic hydrocarbons | Polycyclic aromatic hydrocarbon derivatives | Ecological wastewater treatment plant | Removal efficiency | Effluent receiving rivers,10.1007/s11356-018-3839-4,NA,HO3OA,0944-1344,NA,river,freshwater
WOS:000317538100046,Water quality assessment of a Central European River - Does the Directive 2000/60/EC cover all the needs for a comprehensive classification?,SCIENCE OF THE TOTAL ENVIRONMENT,NA,447,424-429,MAR 1,2013,"Kittinger, C. | Marth, E. | Reinthaler, F. F. | Zarfel, G. | Pichler-Semmelrock, F. | Mascher, W. | Mascher, G. | Mascher, F.",Water status | Ecotoxicology | Microbiology | Directive 2000/60/EC,10.1016/j.scitotenv.2013.01.015,NA,125KG,0048-9697,NA,river,freshwater
WOS:000512221100124,Three kinds of ammonia oxidizing microorganisms play an important role in ammonia nitrogen self-purification in the Yellow River,CHEMOSPHERE,NA,243,,MAR,2020,"Zhao, Meng M. | Chen, Yi-ping | Xue, Lin-gui | Fan, Tao T.",Yellow river | Ecological risk | Environmental microbiology | Ammonia-oxidizing microbes | Nitrogen pollution,10.1016/j.chemosphere.2019.125405,NA,KJ7EM,0045-6535,NA,river,freshwater
WOS:000305262500007,Oil Impacts on Coastal Wetlands: Implications for the Mississippi River Delta Ecosystem after the Deepwater Horizon Oil Spill,BIOSCIENCE,6,62,562-574,JUN,2012,"Mendelssohn, Irving A. | Andersen, Gary L. | Baltz, Donald M. | Caffey, Rex H. | Carman, Kevin R. | Fleeger, John W. | Joye, Samantha B. | Lin, Qianxin | Maltby, Edward | Overton, Edward B. | Rozas, Lawrence P.",wetlands | environmental science | ecology | coastal ecosystems | microbiology,10.1525/bio.2012.62.6.7,NA,958TB,0006-3568,NA,river,freshwater
WOS:000168596800031,Dioxin cycling in aquatic sediments: the Passaic River Estuary,CHEMOSPHERE,4-7,43,643-648,MAY-JUN,2001,"Fu, QS | Barkovskii, AL | Adriaens, P",dechlorination | biogeochemistry | humics | microbiology,NA,NA,430VU,0045-6535,NA,river,freshwater
WOS:000435554500010,Bacteria in tropical floodplain soils are sensitive to changes in saltwater,MARINE AND FRESHWATER RESEARCH,7,69,1110-1123,NA,2018,"Nelson, Tiffanie M. | Streten, Claire | Gibb, Karen S. | Chariton, Anthony A.",biogeochemistry | biomonitoring | hydrology | microbiology | tropics,10.1071/MF16033,NA,GJ7GS,1323-1650,NA,river,freshwater
WOS:000294065600022,"Anthropogenic pollutants affect ecosystem services of freshwater sediments: the need for a ""triad plus x"" approach",JOURNAL OF SOILS AND SEDIMENTS,6,11,1099-1114,SEP,2011,"Gerbersdorf, Sabine Ulrike | Hollert, Henner | Brinkmann, Markus | Wieprecht, Silke | Schuettrumpf, Holger | Manz, Werner",Biofilm | Freshwater | Interdisciplinary approach | Management of sediments | Pollutants | Risk assessment,10.1007/s11368-011-0373-0,NA,809OC,1439-0108,NA,river,freshwater
WOS:000260051300003,"Reproducibility of a microbial river water community to self-organize upon perturbation with the natural chemical enantiomers, R- and S-carvone",FEMS MICROBIOLOGY ECOLOGY,2,66,208-220,NOV,2008,"Lehmann, Katja | Crombie, Andrew | Singer, Andrew C.",river water | self organization | microbiology | microbial ecology | length heterogeneity PCR | carvone,10.1111/j.1574-6941.2008.00554.x,NA,360IN,0168-6496,NA,river,freshwater
WOS:000241249600015,Impact of sewage treatment plants and combined sewer overflow basins on the microbiological quality of surface water,WATER SCIENCE AND TECHNOLOGY,3,54,95-99,NA,2006,"Rechenburg, A. | Koch, Ch. | Classen, Th. | Kistemann, Th.",combined sewer overflow | Giardia | microbiology | sewage treatment plant,10.2166/wst.2006.454,NA,094OU,0273-1223,NA,river,freshwater
WOS:000245875900012,"Fecal bacteria in the rivers of the Seine drainage network (France): Sources, fate and modelling",SCIENCE OF THE TOTAL ENVIRONMENT,1-3,375,152-167,APR 1,2007,"Servais, Pierre | Garcia-Armisen, Tamara | George, Isabelle | Billen, Gilles",Seine | microbiology | fecal indicators | fecal coliforms | Escherichia coli | urban wastewater | soil leaching | modelling,10.1016/j.scitotenv.2006.12.010,NA,159OO,0048-9697,NA,river,freshwater
WOS:000307967800018,Investigating emerging microbiological risks in local river water used by water treatment plants in the Paris metropolitan area,ENVIRONNEMENT RISQUES & SANTE,4,11,298-304,JUL-AUG,2012,"Chesnot, Thierry | Delbec, Marc | Mignard, Claude | Duchemin, Jean | Welte, Benedicte | Pieronne, Pierre | Pagotto, Christelle | Paffoni, Catherine | Guery, Benedicte",emerging risks | water microbiology,10.1684/ers.2012.0546,NA,994XK,1635-0421,NA,river,freshwater
WOS:000173282100008,Industrial microbiology of solar salt production,JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,1,28,42-47,JAN,2002,"Javor, BJ",salt | saltern | halophile | Aphanothece | EPS,NA,NA,511TR,1367-5435,NA,river,freshwater
WOS:A1991EY93900014,PSYCHROPHILIC ECOSYSTEMS OF INTEREST FOR WASTE-WATER TREATMENT - MICROBIOLOGIC AND IMMUNOLOGICAL ELUCIDATION OF THEIR METHANOGENIC FLORA,SYSTEMATIC AND APPLIED MICROBIOLOGY,1,14,85-92,JAN,1991,"CAIRO, J | MACARIO, AJL | BARDULET, M | DEMACARIO, EC | PARIS, JM",PSYCHOPHILIC SEDIMENT | MICROBIOLOGY | IMMUNOLOGY | METHANOGENIC BACTERIA | METHANOGENS | ANAEROBIC DIGESTION | WASTE-WATER TREATMENT,NA,NA,EY939,0723-2020,NA,river,freshwater
WOS:000396932000006,Microbial communities associated with anaerobic degradation of polybrominated diphenyl ethers in river sediment,JOURNAL OF MICROBIOLOGY IMMUNOLOGY AND INFECTION,1,50,32-39,FEB,2017,"Yang, Chu-Wen | Huang, Huang-Wen | Chang, Bea-Ven",anaerobic degradation | BDE-28 | BDE-209 | microbial community,10.1016/j.jmii.2014.12.009,NA,EO8IG,1684-1182,NA,river,freshwater
WOS:000239393800003,The effects of sewage-treatment-works effluent on epilithic bacterial and algal communities of three streams in Northern England,HYDROBIOLOGIA,NA,568,29-42,SEP,2006,"Oliveira, Maria Angelica | Goulder, Raymond",epilithic bacteria | epilithic algae | sewage-treatment-works effluent | PCR | DGGE,10.1007/s10750-006-0013-7,NA,068SD,0018-8158,NA,river,freshwater
WOS:000312183200008,"The influence of streams on nearshore water chemistry, Lake Ontario",JOURNAL OF GREAT LAKES RESEARCH,NA,38,62-71,NA,2012,"Makarewicz, Joseph C. | Lewis, Theodore W. | Boyer, Gregory L. | Edwards, William J.",Stream enrichment | Plumes | Nutrients | Nearshore zone | Lake Ontario,10.1016/j.jglr.2012.02.010,NA,052FN,0380-1330,NA,river,freshwater
WOS:000404504000054,"Geochemistry and microbial diversity of cave waters in the gypsum karst aquifers of Emilia Romagna region, Italy",SCIENCE OF THE TOTAL ENVIRONMENT,NA,598,538-552,NOV 15,2017,"D'Angeli, Ilenia M. | Serrazanetti, Diana I. | Montanari, Chiara | Vannini, Lucia | Gardini, Fausto | De Waele, Jo",Gypsum karst | Water geochemistry | Water microbiology | Pollution | Ecosystem,10.1016/j.scitotenv.2017.03.270,NA,EZ1XL,0048-9697,NA,river,freshwater
WOS:000437869500001,Oral and Cloacal Helicobacter Detection in Wild and Captive Orinoco Crocodiles (Crocodylus intermedius) in Venezuela,VECTOR-BORNE AND ZOONOTIC DISEASES,10,18,567-569,OCT,2018,"Rudolf, Carla A. | Jaimes, America | Espinosa-Blanco, Ariel S. | Contreras, Monica | Alexandra Garcia-Amado, Maria",Helicobacter | oral swabs | cloacal swabs | Orinoco crocodile | captive breeding centers | Venezuela,10.1089/vbz.2017.2210,NA,GV6DH,1530-3667,NA,river,freshwater
WOS:000254388800014,Neisseria meningitidis: A neglected cause of infectious haemorrhagic fever in the Amazon rainforest,BRAZILIAN JOURNAL OF INFECTIOUS DISEASES,6,11,598-602,DEC,2007,"Barroso, David E. | Silva, Luciete A.",Neisseria meningitidis | meningococcal disease | haemorrhagic fever | Amazon forest,NA,NA,279XN,1413-8670,NA,river,freshwater
WOS:000418398500004,Development of Multiple Regression Models to Predict Sources of Fecal Pollution,WATER ENVIRONMENT RESEARCH,11,89,1961-1969,NOV 1,2017,"Hall, Kimberlee K. | Scheuerman, Phillip R.",water quality | surface water quality | microbiology | total maximum daily load | pollution: urban and regional | multivariate statistical models,10.2175/106143017X14839994523901,NA,FQ5KK,1061-4303,NA,river,freshwater
WOS:000474694400019,Bibliometric profile of research on antibiotics in sediments during 1958-2016,CURRENT SCIENCE,1,117,37-45,JUL 10,2019,"Zheng, Chun-Li | Wang, Yi-Fei | Qiu, Qian-Ling-Lin | Li, Gang | Xu, Yao-Yang",Antibiotics | international collaborations | research hotspots | sediments | science categories,10.18520/cs/v117/i1/37-45,NA,IH7OR,0011-3891,NA,river,freshwater
WOS:000323560100011,Antibiotic-resistant bacteria in the Hudson River Estuary linked to wet weather sewage contamination,JOURNAL OF WATER AND HEALTH,2,11,297-310,NA,2013,"Young, Suzanne | Juhl, Andrew | O'Mullan, Gregory D.",antibiotic resistance | Enterococcus | Hudson River | microbiology | sewage | water quality,10.2166/wh.2013.131,NA,206XP,1477-8920,NA,river,freshwater
WOS:000344763700005,Detection of Microbial Pathogens and Indicators in Sewage Effluent and River Water During the Temporary Interruption of a Wastewater Treatment Plant,WATER QUALITY EXPOSURE AND HEALTH,3,6,155-159,SEP,2014,"Grondahl-Rosado, Ricardo C. | Tryland, Ingun | Myrmel, Mette | Aanes, Karl Jan | Robertson, Lucy J.",Environmental microbiology | Indicator bacteria | Protozoa | River water | Virus | Wastewater,10.1007/s12403-014-0121-y,NA,AT2KN,1876-1658,NA,river,freshwater
WOS:000328592300009,A catchment-scale model for predicting statistical distributions of hydrochemical and microbial indicators in river water,JOURNAL OF HYDROLOGY,NA,504,104-114,NOV 11,2013,"Dolgonosov, B. M. | Korchagin, K. A.",Hydrochemistry | Microbiology | Modeling | Probability distribution | Seasonality,10.1016/j.jhydrol.2013.09.042,NA,274FN,0022-1694,NA,river,freshwater
WOS:A1993LH07100001,PATHOGENIC POTENTIAL OF VIBRIO-CHOLERAE-01 ISOLATED FROM MAPOCHO RIVER AND AGUADA DITCH,REVISTA MEDICA DE CHILE,5,121,483-488,MAY,1993,"HERRERA, N | PRADO, V | MAMANI, N | MARTINEZ, J | OJEDA, A","VIBRIO-CHOLERAE | CHOLERA TOXIN | WATER, MICROBIOLOGY | RABBITS | ENZYME-LINKED IMMUNOSORBENT ASSAY | PUBLIC HEALTH",NA,NA,LH071,0034-9887,NA,river,freshwater
