uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:A1995RQ23400005,"MICROBIAL SUCCESSION AND IDENTIFICATION OF MICROCOCCACEAE IN DRIED BEEF CECINA, AN INTERMEDIATE MOISTURE MEAT PRODUCT",FOOD MICROBIOLOGY,4,12,309-315,AUG,1995,"GARCIA, I | ZUMALACARREGUI, JM | DIEZ, V",,NA,NA,RQ234,0740-0020,NA,saltwater,marine
WOS:000166533900008,Changes in different zones of dry-cured ham during drying - Moisture and sodium chloride content,FLEISCHWIRTSCHAFT,1,81,91-93,NA,2001,"Boadas, C | Gou, P | Valero, A | Arnau, J",dry-cured ham | moisture content | sodium content | microbiology,NA,NA,394QC,0015-363X,NA,saltwater,marine
WOS:000370454200038,Saline Groundwater from Coastal Aquifers As a Source for Desalination,ENVIRONMENTAL SCIENCE & TECHNOLOGY,4,50,1955-1963,FEB 16,2016,"Stein, Shaked | Russak, Amos | Sivan, Orit | Yechieli, Yoseph | Rahav, Eyal | Oren, Yoram | Kasher, Roni",,10.1021/acs.est.5b03634,NA,DE2JS,0013-936X,NA,saltwater,marine
WOS:000389596000024,Quantitative study on the effect of calcium and magnesium palmitate on the formation of Pseudomonas aeruginosa biofilm,JOURNAL OF MICROBIOLOGY IMMUNOLOGY AND INFECTION,6,49,988-991,DEC,2016,"Kannan, Ashwin | Karumanchi, Subbalakshmi Latha | Ramalingam, Subramaniam | Gautam, Pennathur",Adhesion force | Biofilm | Biomass | Extracellular polysaccharide | Pseudomonas aeruginosa,10.1016/j.jmii.2015.06.001,NA,EE4SR,1684-1182,NA,saltwater,marine
WOS:000229186600002,Effect of the direct discharge of reverse-osmosis effluent on the microbiology of a natural surface-water system,CHEMISTRY AND ECOLOGY,2,21,91-100,APR,2005,"Kaneko, T | Durand, M | Msinjili, S | Merkel, E | Voegel, PD",reverse osmosis | sodium | potassium | chloride | dinoflagellates | euglena,10.1080/02757540500092966,NA,927IC,0275-7540,NA,saltwater,marine
WOS:000499482200008,Wintertime Arctic Sea Spray Aerosol Composition Controlled by Sea Ice Lead Microbiology,ACS CENTRAL SCIENCE,11,5,1760-1767,NOV 27,2019,"Kirpes, Rachel M. | Bonanno, Daniel | May, Nathaniel W. | Fraund, Matthew | Barget, Anna J. | Moffet, Ryan C. | Ault, Andrew P. | Pratt, Kerri A.",,10.1021/acscentsci.9b00541,NA,JR2SV,2374-7943,NA,saltwater,marine
WOS:000377025000005,Effects of salinity on soil bacterial and archaeal community in estuarine wetlands and its implications for carbon sequestration: verification in the Yellow River Delta,CHEMISTRY AND ECOLOGY,7,32,669-683,AUG,2016,"Hu, Yu | Wang, Lei | Xi, Xuefei | Hu, Jiajun | Hou, Yahong | Le, Yiquan | Fu, Xiaohua",Tidal water salinity | soil respiration | organic carbon sequestration | bacterial and archaeal community structure | Yellow River estuary,10.1080/02757540.2016.1177519,NA,DN4HL,0275-7540,NA,saltwater,marine
WOS:000186901000001,Groundwater and microbial processes of Alabama coastal plain aquifers,WATER RESOURCES RESEARCH,11,39,,NOV 21,2003,"Penny, E | Lee, MK | Morton, C",groundwater | microbiology | hydrochemistry | isotopes | trace elements | coastal plain,10.1029/2003WR001963,NA,749CL,0043-1397,NA,saltwater,marine
WOS:000208675300004,RAPID PREDICTIVE MODELING FOR PRODUCT DEVELOPMENT,ITALIAN JOURNAL OF FOOD SCIENCE,NA,19,10-18,NA,2007,"Lambert, R. J. W. | Bidlas, E.",predictive modelling | preservative | hurdle | synergy,NA,NA,V28IU,1120-1770,NA,saltwater,marine
WOS:000285007300006,Bacterial communities in the 'petola' microbial mat from the Secovlje salterns (Slovenia),FEMS MICROBIOLOGY ECOLOGY,1,75,48-62,JAN,2011,"Tkavc, Rok | Gostincar, Cene | Turk, Martina | Visscher, Pieter T. | Oren, Aharon | Gunde-Cimerman, Nina",Secovlje saltworks | microbial mats | petola | clone library,10.1111/j.1574-6941.2010.00985.x,NA,690LW,0168-6496,NA,saltwater,marine
WOS:000234190300005,Preservation of Cryptococcus in aqueous medium,JOURNAL DE MYCOLOGIE MEDICALE,4,15,239-241,DEC,2005,"Adoubryn, KD | Douchet, C | Chandenier, J | Ferrer, A | Richard-Lenoble, D",preservation | Cryptococcus neoformans | distilled water | salted water,10.1016/j.mycmed.2005.10.001,NA,996QV,1156-5233,NA,saltwater,marine
WOS:000343612800018,"Microbiological, physico-chemical and proteolytic changes in a Spanish blue cheese during ripening (Valdeon cheese)",FOOD CHEMISTRY,NA,168,134-141,FEB 1,2015,"Diezhandino, I. | Fernandez, D. | Gonzalez, L. | McSweeney, P. L. H. | Fresno, J. M.",Blue-veined cheese | Characterisation | Microbiology | Physico-chemical parameters | Proteolysis | Ripening,10.1016/j.foodchem.2014.07.039,NA,AR5GJ,0308-8146,NA,saltwater,marine
WOS:000287118900011,Quality characteristics of low-salt restructured poultry with microbial transglutaminase and seaweed,MEAT SCIENCE,4,87,373-380,APR,2011,"Cofrades, S. | Lopez-Lopez, I. | Ruiz-Capillas, C. | Triki, M. | Jimenez-Colmenero, F.",Poultry restructured | Seaweed | Microbial transglutaminase | Low-salt | Quality characteristics | Microbiology,10.1016/j.meatsci.2010.11.014,NA,718KB,0309-1740,NA,saltwater,marine
WOS:000347263300085,Nitrate-dependent anaerobic ferrous oxidation (NAFO) by denitrifying bacteria: A perspective autotrophic nitrogen pollution control technology,CHEMOSPHERE,NA,117,604-609,DEC,2014,"Zhang, Meng | Zheng, Ping | Wang, Ru | Li, Wei | Lu, Huifeng | Zhang, Jiqiang",Biological denitrificaion | NAFO | Nitrogen removal performance | Temperature | pH,10.1016/j.chemosphere.2014.09.029,NA,AY0BP,0045-6535,NA,saltwater,marine
WOS:000287700100028,Lag Phase of Salmonella enterica under Osmotic Stress Conditions,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,5,77,1758-1762,MAR,2011,"Zhou, K. | George, S. M. | Metris, A. | Li, P. L. | Baranyi, J.",,10.1128/AEM.02629-10,NA,726DX,0099-2240,NA,saltwater,marine
WOS:000288235100007,Chemistry and microbiology of traditional Rihaakuru (fish paste) from the Maldives,INTERNATIONAL JOURNAL OF FOOD SCIENCES AND NUTRITION,2,62,139-147,MAR,2011,"Naila, Aishath | Flint, Steve | Fletcher, Graham C. | Bremer, Phil J. | Meerdink, Gerrit",Maldives | tuna | Rihaakuru (fish paste) | amino acids | omega fatty acids | proteins,10.3109/09637486.2010.515566,NA,733BJ,0963-7486,NA,saltwater,marine
WOS:000349985400025,Preparation of the core/shell structure of magnetic chitosan particles and application in oilfield,RUSSIAN JOURNAL OF GENERAL CHEMISTRY,1,85,148-151,JAN,2015,"Lian, Qi | Zheng, Xuefang",magnetic nanoparticles | surfactants | superparamagnetism | interfacial tension | enhanced oil recovery,10.1134/S1070363215010259,NA,CB9WT,1070-3632,NA,saltwater,marine
WOS:A1997XX99000026,Validation of predictive mathematical models describing the growth of Listeria monocytogenes,JOURNAL OF FOOD PROTECTION,9,60,1142-1145,SEP,1997,"Walls, I | Scott, VN",predictive microbiology | Listeria monocytogenes | validation,NA,NA,XX990,0362-028X,NA,saltwater,marine
WOS:000338334400012,Biosurfactant in Membrane Separation of Atrazine from Water,WATER AIR AND SOIL POLLUTION,5,225,,MAY,2014,"Saxena, Mayank | Jain, Rakeshkumar M. | Brahmbhatt, H. | Mody, Kalpana | Bhattacharya, A.",Water | Atrazine | Membrane | Biosurfactant,10.1007/s11270-014-1942-9,NA,AK3OP,0049-6979,NA,saltwater,marine
WOS:000258279600012,Are bulb syringe irrigators a potential source of bacterial contamination in chronic rhinosinusitis?,AMERICAN JOURNAL OF RHINOLOGY,4,22,399-401,JUL-AUG,2008,"Williams, Glenn B. | Ross, Linda L. | Chandra, Rakesh K.",bulb syringe | chronic rhinosinusitis | contamination | Gram-negative | microbiology | nasal irrigation | Pseudomonas | saline | sinus irrigation | sinusitis,10.2500/ajr.2008.22.3193,NA,335GU,1050-6586,NA,saltwater,marine
WOS:000229157000017,Modelling the influence of single acid and mixture on bacterial growth,INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY,1-3,100,167-178,APR 15,2005,"Coroller, L | Guerrot, V | Huchet, V | Le Marc, Y | Mafart, P | Sohier, D | Thuault, D",weak acid | fatty acid | rate of growth | acid mixture | pathogens,10.1016/j.ijfoodmicro.2004.10.014,NA,926XM,0168-1605,NA,saltwater,marine
WOS:A1994PY59000013,"INFLUENCE OF ADDED SOY PROTEIN ON BACTERIAL-GROWTH IN VACUUM-PACKED, SLICED BOLOGNA-TYPE SAUSAGE",FLEISCHWIRTSCHAFT,12,74,1317-1319,DEC,1994,"KATSARAS, K | DRESEL, J",BOLOGNA-TYPE SAUSAGE | SOY PROTEIN | WATER ACTIVITY | MICROBIOLOGY,NA,NA,PY590,0015-363X,NA,saltwater,marine
WOS:000509868400001,"Spatio-temporal insights into microbiology of the freshwater-to-hypersaline, oxic-hypoxic-euxinic waters of Ursu Lake",ENVIRONMENTAL MICROBIOLOGY,NA,NA,,JAN 29,2020,"Baricz, Andreea | Chiriac, Cecilia Maria | Andrei, Adrian-Stefan | Bulzu, Paul-Adrian | Levei, Erika Andrea | Cadar, Oana | Battes, Karina Paula | Cimpean, Mirela | Senila, Marin | Cristea, Adorjan | Muntean, Vasile | Alexe, Mircea | Coman, Cristian | Szekeres, Edina Kriszta | Sicora, Cosmin Ionel | Ionescu, Artur | Blain, David | O'Neill, William Kenneth | Edwards, Jessica | Hallsworth, John Edward | Banciu, Horia Leonard",,10.1111/1462-2920.14909,NA,KG3UU,1462-2912,NA,saltwater,marine
WOS:000401295300022,VINEYARD COMPOST SUPPLEMENTED WITH TRICHODERMA HARZIANUM T78 IMPROVE SALINE SOIL QUALITY,LAND DEGRADATION & DEVELOPMENT,3,28,1028-1037,APR,2017,"Mbarki, Sonia | Cerda, Artemi | Brestic, Marian | Mahendra, Rai | Abdelly, Chedly | Pascual, Jose Antonio",bio-fertilizers | vineyard compost | soil quality | microbial biomass | salinity | soil enzymatic activities | trichoderma harzianum T78,10.1002/ldr.2554,NA,EU8NI,1085-3278,NA,saltwater,marine
WOS:000207849200009,"Inactivation of the Bacteriophage MS2 by the Ciliated Protozoan, Tetrahymena thermophila",WATER QUALITY RESEARCH JOURNAL OF CANADA,1,43,69-76,NA,2008,"Pinheiro, Marcel D. O. | Power, Mary E. | Butler, Barb J. | Dayeh, Vivian R. | Slawson, Robin | Lee, Lucy E. J. | Lynn, Denis H. | Bols, Niels C.",Tetrahymena | ciliate | bacteriophage | MS2 | food vacuoles | inactivation,NA,NA,V16DB,1201-3080,NA,saltwater,marine
WOS:000307545500004,Spherical particles of halophilic archaea correlate with exposure to low water activity - implications for microbial survival in fluid inclusions of ancient halite,GEOBIOLOGY,5,10,424-433,SEP,2012,"Fendrihan, S. | Dornmayr-Pfaffenhuemer, M. | Gerbl, F. W. | Holzinger, A. | Groesbacher, M. | Briza, P. | Erler, A. | Gruber, C. | Plaetzer, K. | Stan-Lotter, H.",,10.1111/j.1472-4669.2012.00337.x,NA,989FK,1472-4677,NA,saltwater,marine
WOS:000336453600034,Preparation and Functional Evaluation of Agarose Derivatives,JOURNAL OF APPLIED POLYMER SCIENCE,16,131,,AUG 15,2014,"Chaudhary, Jai Prakash | Kondaveeti, Stalin | Gupta, Vishal | Prasad, Kamalesh | Meena, Ramavatar",conducting polymers | functionalization of polymers | gels | polysaccharides | rheology,10.1002/app.40630,NA,AH9HV,0021-8995,NA,saltwater,marine
WOS:000209226200003,A Simple Chelex Protocol for DNA Extraction from Anopheles spp.,JOVE-JOURNAL OF VISUALIZED EXPERIMENTS,71,NA,,JAN,2013,"Musapa, Mulenga | Kumwenda, Taida | Mkulama, Mtawa | Chishimba, Sandra | Norris, Douglas E. | Thuma, Philip E. | Mharakurwa, Sungano",Infection | Issue 71 | Immunology | Infectious Diseases | Genetics | Molecular Biology | Microbiology | Parasitology | Entomology | Malaria | Plasmodium falciparum | vector | Anopheles | Diptera | mosquitoes | Chelex | DNA | extraction | PCR | dissection | insect | vector | pathogen,10.3791/3281,NA,V36QO,1940-087X,NA,saltwater,marine
WOS:A1997XG53000005,Dimethylsulfoxide (DMSO) reduction: A new approach to determine microbial activity in freshwater sediments,JOURNAL OF MICROBIOLOGICAL METHODS,1,29,31-40,APR,1997,"Griebler, C",DMSO reduction | freshwater sediments | method | microbial activity,NA,NA,XG530,0167-7012,NA,saltwater,marine
WOS:000246393900007,Occurrence of Vibrio cholerae serogroups other than O1 and O139 in Austria,WIENER KLINISCHE WOCHENSCHRIFT,7-8,119,235-241,MAY,2007,"Huhulescu, Steliana | Indra, Alexander | Feierl, Gebhard | Stoeger, Anna | Ruppitsch, Werner | Sarkar, Banwarial | Allerberger, Franz",Vibrio cholerae | diarrhea | otitis media | otitis externa | septicemia,10.1007/s00508-006-0747-2,NA,166QK,0043-5325,NA,saltwater,marine
WOS:000410666900033,Transfer of labile organic matter and microbes from the ocean surface to the marine aerosol: an experimental approach,SCIENTIFIC REPORTS,NA,7,,SEP 13,2017,"Rastelli, Eugenio | Corinaldesi, Cinzia | Dell'Anno, Antonio | Lo Martire, Marco | Greco, Silvestro | Facchini, Maria Cristina | Rinaldi, Matteo | O'Dowd, Colin | Ceburnis, Darius | Danovaro, Roberto",,10.1038/s41598-017-10563-z,NA,FG8GF,2045-2322,NA,saltwater,marine
WOS:000085353500010,Growth of Listeria monocytogenes as a function of dynamic environment at 10 degrees C and accuracy of growth predictions with available models,FOOD MICROBIOLOGY,1,17,83-92,FEB,2000,"Cheroutre-Vialette, M | Lebert, A",,NA,NA,284VL,0740-0020,NA,saltwater,marine
WOS:000259837200021,"Microbiological, biochemical and compositional changes during ripening of Sao Jorge - a raw milk cheese from the Azores (Portugal)",FOOD CHEMISTRY,1,112,131-138,JAN 1,2009,"Kongo, J. Marcelino | Gomes, Ana M. | Malcata, F. Xavier | McSweeney, P. L. H.",cheese | Sao Jorge | biochemistry | evolution | proteolysis | aroma | microbiology | composition,10.1016/j.foodchem.2008.05.067,NA,357HP,0308-8146,NA,saltwater,marine
