uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000360793100014,Survival dynamics of cystic fibrosis-related Gram-negative bacterial pathogens (Pseudomonas aeruginosa and Burkholderia cenocepacia) in Dead Sea and Atlantic Ocean waters,JOURNAL OF WATER AND HEALTH,3,13,773-776,NA,2015,"Shteinberg, Michal | Kis-Papo, Tamar | Millar, Beverley C. | Rendall, Jacqueline C. | Downey, Damian G. | Elborn, J. Stuart | Moore, John E.",Burkholderia cenocepacia | cystic fibrosis | Dead Sea | environmental persistence | microbiology | Pseudomonas aeruginosa | survival,10.2166/wh.2015.157,NA,CQ7OI,1477-8920,NA,ocean,marine
WOS:000434650700001,Optofluidic Single-Cell Genome Amplification of Sub-micron Bacteria in the Ocean Subsurface,FRONTIERS IN MICROBIOLOGY,NA,9,,JUN 8,2018,"Landry, Zachary C. | Vergin, Kevin | Mannenbach, Christopher | Block, Stephen | Yang, Qiao | Blainey, Paul | Carlson, Craig | Giovannoni, Stephen",single-cellgenomics | E01-9C-26 | marine microbiology | microfluidics | optofluidics | bermuda-atlantic | time-series,10.3389/fmicb.2018.01152,NA,GI6ZB,1664-302X,NA,ocean,marine
WOS:000372488200031,Deciphering ocean carbon in a changing world,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,12,113,3143-3151,MAR 22,2016,"Moran, Mary Ann | Kujawinski, Elizabeth B. | Stubbins, Aron | Fatland, Rob | Aluwihare, Lihini I. | Buchan, Alison | Crump, Byron C. | Dorrestein, Pieter C. | Dyhrman, Sonya T. | Hess, Nancy J. | Howe, Bill | Longnecker, Krista | Medeiros, Patricia M. | Niggemann, Jutta | Obernosterer, Ingrid | Repeta, Daniel J. | Waldbauer, Jacob R.",dissolved organic matter | marine microbes | cyberinfrastructure,10.1073/pnas.1514645113,NA,DH0QH,0027-8424,NA,ocean,marine
WOS:000368234600008,Emerging Biogeochemical Views of Earth's Ancient Microbial Worlds,ELEMENTS,6,11,415-421,DEC,2015,"Lyons, Timothy W. | Fike, David A. | Zerkle, Aubrey",early Earth | microbiology | environmental change | biogeochemical cycles | biosignatures | isotopes | astrobiology,10.2113/gselements.11.6.415,NA,DB0YM,1811-5209,NA,ocean,marine
WOS:000244645600001,"Isolation of Pseudomonas aeruginosa from open ocean and comparison with freshwater, clinical, and animal isolates",MICROBIAL ECOLOGY,2,53,173-186,FEB,2007,"Khan, Nurul Huda | Shii, Yoshikazu | Kimata-Kino, Noriko | Esaki, Hidetake | Nishino, Tomohiko | Nishimura, Masahiko | Kogure, Kazuhiro",,10.1007/s00248-006-9059-3,NA,142JM,0095-3628,NA,ocean,marine
WOS:000324869400016,Can we detect oceanic biodiversity hotspots from space?,ISME JOURNAL,10,7,2054-2056,OCT,2013,"De Monte, Silvia | Soccodato, Alice | Alvain, Severine | d'Ovidio, Francesco",biodiversity | biogeography | remote sensing | global oceans | stirring,10.1038/ismej.2013.72,NA,224FY,1751-7362,NA,ocean,marine
WOS:000089365200001,A depth-resolving numerical model of physically forced microbiology at the European shelf edge,JOURNAL OF MARINE SYSTEMS,1,26,1-36,SEP,2000,"Smith, CL | Tett, P",numerical model | microbiology | carbon | nitrogen | sedimentation | primary production | continental shelf | parameter,NA,NA,355BF,0924-7963,NA,ocean,marine
WOS:000458224400006,A full-ocean-depth rated modular lander and pressure-retaining sampler capable of collecting hadal-endemic microbes under in situ conditions,DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,NA,143,50-57,JAN,2019,"Peoples, Logan M. | Norenberg, Matthew | Price, David | McGoldrick, Madeline | Novotny, Mark | Bochdansky, Alexander | Bartlett, Douglas H.",Trench | Hadal | Lander | Pressure | Microbiology,10.1016/j.dsr.2018.11.010,NA,HK8FI,0967-0637,NA,ocean,marine
WOS:000275474000018,"Seamounts as Conduits for Massive Fluid, Heat, and Solute Fluxes on Ridge Flanks",OCEANOGRAPHY,1,23,74-87,MAR,2010,"Fisher, Andrew T. | Wheat, C. Geoffrey",,NA,NA,567VE,1042-8275,NA,ocean,marine
WOS:000188660500001,Authigenic carbonate formation in the ocean,LITHOLOGY AND MINERAL RESOURCES,1,39,1-30,JAN-FEB,2004,"Lein, AY",,NA,NA,769QD,0024-4902,NA,ocean,marine
WOS:000454302600084,Symbiotic unicellular cyanobacteria fix nitrogen in the Arctic Ocean,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,52,115,13371-13375,DEC 26,2018,"Harding, Katie | Turk-Kubo, Kendra A. | Sipler, Rachel E. | Mills, Matthew M. | Bronk, Deborah A. | Zehr, Jonathan P.",nitrogen fixation | marine microbiology | Arctic | cyanobacteria | nanoSIMS,10.1073/pnas.1813658115,NA,HF5VQ,0027-8424,NA,ocean,marine
WOS:000391777000005,Atmospheric aerosol deposition influences marine microbial communities in oligotrophic surface waters of the western Pacific Ocean,DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,NA,118,37-45,DEC,2016,"Maki, Teruya | Ishikawa, Akira | Mastunaga, Tomoki | Pointing, Stephen B. | Saito, Yuuki | Kasai, Tomoaki | Watanabe, Koichi | Aoki, Kazuma | Horiuchi, Amane | Lee, Kevin C. | Hasegawa, Hiroshi | Iwasaka, Yasunobu",Asian dust | Bacteria | Oligotrophic ocean | Phytoplankton | Aerosol deposition,10.1016/j.dsr.2016.10.002,NA,EH4XK,0967-0637,NA,ocean,marine
WOS:A1994QK26700015,MICROBIOLOGY OF THE CARBON TURNOVER IN THE ATLANTIC WATERS AT THE CONGO RIVER ESTUARY,MICROBIOLOGY,5,63,494-498,SEP-OCT,1994,"PIMENOV, NV | DAVYDOVA, IA | RUSANOV, II | BELYAEV, SS | IVANOV, MV",,NA,NA,QK267,0026-2617,NA,ocean,marine
WOS:000434111700053,Warming and Inhibition of Salinization at the Ocean's Surface by Cyanobacteria,GEOPHYSICAL RESEARCH LETTERS,9,45,4230-4237,MAY 16,2018,"Wurl, O. | Bird, K. | Cunliffe, M. | Landing, W. M. | Miller, U. | Mustaffa, N. I. H. | Ribas-Ribas, M. | Witte, C. | Zappa, C. J.",,10.1029/2018GL077946,NA,GI1DU,0094-8276,NA,ocean,marine
WOS:000279357100011,"Physical structure and vertical distribution of chlorophyll a in winter sea ice from the northwestern Weddell Sea, Antarctica",ACTA OCEANOLOGICA SINICA,3,29,97-105,MAY,2010,"Dai Fangfang | Wang Zipan | Yan Xiaojun | Li Zhijun | Allhusen, Erika | Dieckmann, Gerhard",physical structure | chlorophyll a | Antarctica | winter sea-ice,10.1007/s13131-010-0041-z,NA,618LR,0253-505X,NA,ocean,marine
WOS:000443537100001,"Singe cell genomes of Prochlorococcus, Synechococcus, and sympatric microbes from diverse marine environments",SCIENTIFIC DATA,NA,5,,SEP 4,2018,"Berube, Paul M. | Biller, Steven J. | Hackl, Thomas | Hogle, Shane L. | Satinsky, Brandon M. | Becker, Jamie W. | Braakman, Rogier | Collins, Sara B. | Kelly, Libusha | Berta-Thompson, Jessie | Coe, Allison | Bergauer, Kristin | Bouman, Heather A. | Browning, Thomas J. | De Corte, Daniele | Hassler, Christel | Hulata, Yotam | Jacquot, Jeremy E. | Maas, Elizabeth W. | Reinthaler, Thomas | Sintes, Eva | Yokokawa, Taichi | Lindell, Debbie | Stepanauskas, Ramunas | Chisholm, Sallie W.",,10.1038/sdata.2018.154,NA,GS3RJ,NA,NA,ocean,marine
WOS:000289205600008,"Toward molecular trait-based ecology through integration of biogeochemical, geographical and metagenomic data",MOLECULAR SYSTEMS BIOLOGY,NA,7,,MAR,2011,"Raes, Jeroen | Letunic, Ivica | Yamada, Takuji | Jensen, Lars Juhl | Bork, Peer",ecosystems biology | environmental genomics | metagenomics | microbiology | molecular trait-based ecology,10.1038/msb.2011.6,NA,745XT,1744-4292,NA,ocean,marine
WOS:000345820100015,A large volume particulate and water multi-sampler with in situ preservation for microbial and biogeochemical studies,DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,NA,94,195-206,DEC,2014,"Breier, J. A. | Sheik, C. S. | Gomez-Ibanez, D. | Sayre-McCord, R. T. | Sanger, R. | Rauch, C. | Coleman, M. | Bennett, S. A. | Cron, B. R. | Li, M. | German, C. R. | Toner, B. M. | Dick, G. J.",Deep-sea | Microbiology | Geochemistry | Hydrothermal vents | Instrumentation | Remotely operated vehicle,10.1016/j.dsr.2014.08.008,NA,AU8AW,0967-0637,NA,ocean,marine
WOS:000388522000001,A Sample-to-Sequence Protocol for Genus Targeted Transcriptomic Profiling: Application to Marine Synechococcus,FRONTIERS IN MICROBIOLOGY,NA,7,,OCT 14,2016,"Pitt, Frances D. | Millard, Andrew | Ostrowski, Martin | Dervish, Suat | Mazard, Sophie | Paulsen, Ian T. | Zubkov, Mikhail V. | Scanlan, David J.",marine microbiology | Synechococcus | flow cytometry | transcriptomics | fluorescence activated cell sorting | RNA,10.3389/fmicb.2016.01592,NA,ED0GW,1664-302X,NA,ocean,marine
WOS:000410666900033,Transfer of labile organic matter and microbes from the ocean surface to the marine aerosol: an experimental approach,SCIENTIFIC REPORTS,NA,7,,SEP 13,2017,"Rastelli, Eugenio | Corinaldesi, Cinzia | Dell'Anno, Antonio | Lo Martire, Marco | Greco, Silvestro | Facchini, Maria Cristina | Rinaldi, Matteo | O'Dowd, Colin | Ceburnis, Darius | Danovaro, Roberto",,10.1038/s41598-017-10563-z,NA,FG8GF,2045-2322,NA,ocean,marine
WOS:000283839100021,First Investigation of the Microbiology of the Deepest Layer of Ocean Crust,PLOS ONE,11,5,,NOV 5,2010,"Mason, Olivia U. | Nakagawa, Tatsunori | Rosner, Martin | Van Nostrand, Joy D. | Zhou, Jizhong | Maruyama, Akihiko | Fisk, Martin R. | Giovannoni, Stephen J.",,10.1371/journal.pone.0015399,NA,675OD,1932-6203,NA,ocean,marine
WOS:000418889500060,Bacteriophage Distributions and Temporal Variability in the Ocean's Interior,MBIO,6,8,,NOV-DEC,2017,"Luo, Elaine | Aylward, Frank O. | Mende, Daniel R. | DeLong, Edward F.",bacteriophages | bacterioplankton | marine microbiology | microbial ecology | microbial oceanography,10.1128/mBio.01903-17,NA,FR2IC,2150-7511,NA,ocean,marine
WOS:000208863600280,Microbial communities at the borehole observatory on the Costa Rica Rift flank (Ocean Drilling Program Hole 896A),FRONTIERS IN MICROBIOLOGY,NA,3,,NA,2012,"Nigro, Lisa M. | Harris, Kate | Orcutt, Beth N. | Hyde, Andrew | Clayton-Luce, Samuel | Becker, Keir | Teske, Andreas",basalt | chemolithoautotrophic bacteria | CORKs | Costa Rica rift | formation fluids | ocean drilling program | subsurface | thiomicrospira,10.3389/fmicb.2012.00232,NA,V31DF,1664-302X,NA,ocean,marine
WOS:000208863600062,The deep subsurface biosphere in igneous ocean crust: frontier habitats for microbiological exploration,FRONTIERS IN MICROBIOLOGY,NA,3,,NA,2012,"Edwards, Katrina J. | Fisher, Andrew T. | Wheat, C. Geoffrey",microbiology | deep subsurface | ocean crust | basalt | ecology | provinces | marine,10.3389/fmicb.2012.00008,NA,V31DF,1664-302X,NA,ocean,marine
WOS:000363707700001,BaMBa: towards the integrated management of Brazilian marine environmental data,DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION,NA,NA,,OCT 10,2015,"Meirelles, Pedro Milet | Gadelha, Luiz M. R., Jr. | Francini-Filho, Ronaldo Bastos | de Moura, Rodrigo Leao | Amado-Filho, Gilberto Menezes | Bastos, Alex Cardoso | da Rocha Paranhos, Rodolfo Pinheiro | Rezende, Carlos Eduardo | Swings, Jean | Siegle, Eduardo | Asp Neto, Nils Edvin | Leitao, Sigrid Neumann | Coutinho, Ricardo | Mattoso, Marta | Salomon, Paulo S. | Valle, Rogerio A. B. | Pereira, Renato Crespo | Kruger, Ricardo Henrique | Thompson, Cristiane | Thompson, Fabiano L.",,10.1093/database/bav088,NA,CU7HQ,1758-0463,NA,ocean,marine
WOS:000312050700010,Virophages to viromes: a report from the frontier of viral oceanography,CURRENT OPINION IN VIROLOGY,1,1,52-57,JUL,2011,"Culley, Alexander I.",,10.1016/j.coviro.2011.05.003,NA,050JX,1879-6257,NA,ocean,marine
WOS:000459261100001,Drivers of Regional Bacterial Community Structure and Diversity in the Northwest Atlantic Ocean,FRONTIERS IN MICROBIOLOGY,NA,10,,FEB 21,2019,"Zorz, Jackie | Willis, Ciara | Comeau, Andre M. | Langille, Morgan G., I | Johnson, Catherine L. | Li, William K. W. | LaRoche, Julie",Northwest Atlantic | microbial ecology | biogeography | oceans and seas | 16S rRNA | Scotian Shelf | marine microbiology | bacterial diversity,10.3389/fmicb.2019.00281,NA,HM2BO,1664-302X,NA,ocean,marine
WOS:000181357800001,UV radiation induced DNA damage in marine viruses along a latitudinal gradient in the southeastern Pacific Ocean,AQUATIC MICROBIAL ECOLOGY,1,31,1-8,FEB 13,2003,"Wilhelm, SW | Jeffrey, WH | Dean, AL | Meador, J | Pakulski, JD | Mitchell, DL",virus | DNA damage | cyclobutane pyrimidine dimers | southeastern Pacific Ocean | marine microbiology,NA,NA,652AR,0948-3055,NA,ocean,marine
WOS:000396122000001,Microbial communities of aquatic environments on Heard Island characterized by pyrotag sequencing and environmental data,SCIENTIFIC REPORTS,NA,7,,MAR 14,2017,"Allen, Michelle A. | Cavicchioli, Ricardo",,10.1038/srep44480,NA,EN6NZ,2045-2322,NA,ocean,marine
WOS:000257225800005,Fluids from the oceanic crust support microbial activities within the deep biosphere,GEOMICROBIOLOGY JOURNAL,1,25,56-66,NA,2008,"Engelen, Bert | Ziegelmueller, Katja | Wolf, Lars | Koepke, Beate | Gittel, Antje | Cypionka, Heribert | Treude, Tina | Nakagawa, Satoshi | Inagaki, Fumio | Lever, Mark Alexander | Steinsbu, Bjorn Olav",Integrated Ocean Drilling Program | JOIDES Resolution Expedition 301 | deep biosphere | subsurface microbiology | oceanic crust | Juan de Fuca hydrogeology | hydrothermal fluids | microbial activity | AOM | sulfate reduction | methanogenesis | rates | MPN | exoenzymes,10.1080/01490450701829006,NA,320IB,0149-0451,NA,ocean,marine
WOS:000073951900013,Nanoscale patchiness of bacteria in lake water studied with the spatial information preservation method,LIMNOLOGY AND OCEANOGRAPHY,2,43,307-314,MAR,1998,"Krembs, C | Juhl, AR | Long, RA | Azam, F",,NA,NA,ZR216,0024-3590,NA,ocean,marine
WOS:000499482200008,Wintertime Arctic Sea Spray Aerosol Composition Controlled by Sea Ice Lead Microbiology,ACS CENTRAL SCIENCE,11,5,1760-1767,NOV 27,2019,"Kirpes, Rachel M. | Bonanno, Daniel | May, Nathaniel W. | Fraund, Matthew | Barget, Anna J. | Moffet, Ryan C. | Ault, Andrew P. | Pratt, Kerri A.",,10.1021/acscentsci.9b00541,NA,JR2SV,2374-7943,NA,ocean,marine
WOS:000309056300008,A metaproteomic assessment of winter and summer bacterioplankton from Antarctic Peninsula coastal surface waters,ISME JOURNAL,10,6,1883-1900,OCT,2012,"Williams, Timothy J. | Long, Emilie | Evans, Flavia | DeMaere, Mathew Z. | Lauro, Federico M. | Raftery, Mark J. | Ducklow, Hugh | Grzymski, Joseph J. | Murray, Alison E. | Cavicchioli, Ricardo",marine microorganisms | metaproteomics | antarctic microbiology | southern ocean microbiology,10.1038/ismej.2012.28,NA,009WO,1751-7362,NA,ocean,marine
WOS:000400575700044,Viruses in the Oceanic Basement,MBIO,2,8,,MAR-APR,2017,"Nigro, Olivia D. | Jungbluth, Sean P. | Huei-Ting Lin | Hsieh, Chih-Chiang | Miranda, Jaclyn A. | Schvarcz, Christopher R. | Rappe, Michael S. | Steward, Grieg F.",,10.1128/mBio.02129-16,NA,ET8TW,2150-7511,NA,ocean,marine
WOS:000329686900015,Impact of water mass mixing on the biogeochemistry and microbiology of the Northeast Atlantic Deep Water,GLOBAL BIOGEOCHEMICAL CYCLES,4,27,1151-1162,DEC,2013,"Reinthaler, Thomas | Alvarez Salgado, Xose Anton | Alvarez, Marta | van Aken, Hendrik M. | Herndl, Gerhard J.",North Atlantic | dark ocean | mineralization | hetertrophic activity | mixing | prokaryotes,10.1002/2013GB004634,NA,289MP,NA,NA,ocean,marine
WOS:000446428700009,Collecting and processing samples in remote and dangerous places: the Environmental Sample Processor as a case study,PURE AND APPLIED CHEMISTRY,10,90,1625-1630,OCT,2018,"Birch, James",Chemical Weapons Convention 2017 | environmental monitoring | nucleic acids | sampling,10.1515/pac-2018-0201,NA,GV8VR,0033-4545,NA,ocean,marine
WOS:000307174800005,Global biogeography of SAR11 marine bacteria,MOLECULAR SYSTEMS BIOLOGY,NA,8,,JUL,2012,"Brown, Mark V. | Lauro, Federico M. | DeMaere, Matthew Z. | Muir, Les | Wilkins, David | Thomas, Torsten | Riddle, Martin J. | Fuhrman, Jed A. | Andrews-Pfannkoch, Cynthia | Hoffman, Jeffrey M. | McQuaid, Jeffrey B. | Allen, Andrew | Rintoul, Stephen R. | Cavicchioli, Ricardo",adaptive radiation | Antarctica | metagenome | Pelagibacter | phylotype distribution,10.1038/msb.2012.28,NA,984FF,1744-4292,NA,ocean,marine
WOS:000312605600037,Dynamic autoinoculation and the microbial ecology of a deep water hydrocarbon irruption,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,50,109,20286-20291,DEC 11,2012,"Valentine, David L. | Mezic, Igor | Macesic, Senka | Crnjaric-Zic, Nelida | Ivic, Stefan | Hogan, Patrick J. | Fonoberov, Vladimir A. | Loire, Sophie",oil spill | well blowout | intrusion layers,10.1073/pnas.1108820109,NA,058AF,0027-8424,NA,ocean,marine
WOS:000275474000032,MICROBIOLOGY OF SEAMOUNTS Common Patterns Observed in Community Structure,OCEANOGRAPHY,1,23,148-163,MAR,2010,"Emerson, David | Moyer, Craig L.",,NA,NA,567VE,1042-8275,NA,ocean,marine
WOS:000268014200008,TELLURITE RESISTANCE AND REDUCTION BY A PAENIBACILLUS SP ISOLATED FROM HEAVY METAL-CONTAMINATED SEDIMENT,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,8,28,1627-1632,AUG,2009,"Chien, Chih-Ching | Han, Chu-Ting",Metalloids | Heavy metals | Environmental microbiology | Paenibacillus | Tellurite resistance,NA,NA,470WX,0730-7268,NA,ocean,marine
WOS:000431209000007,Microbiome Dynamics in a Large Artificial Seawater Aquarium,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,10,84,,MAY,2018,"Patin, Nastassia, V | Pratte, Zoe A. | Regensburger, Matthew | Hall, Eric | Glide, Kailen | Dove, Alistair D. M. | Stewart, Frank J.",aquarium | marine microbiology | metagenomics | metatranscriptomics | microbiome,10.1128/AEM.00179-18,NA,GE4TD,0099-2240,NA,ocean,marine
WOS:000383440500018,Genomes of Abundant and Widespread Viruses from the Deep Ocean,MBIO,4,7,,JUL-AUG,2016,"Mizuno, Carolina Megumi | Ghai, Rohit | Saghai, Aurelien | Lopez-Garcia, Purificacion | Rodriguez-Valera, Francisco",,10.1128/mBio.00805-16,NA,DW1YQ,2150-7511,NA,ocean,marine
