uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000264278800045,Nitrous oxide emission by aquatic macrofauna,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,11,106,4296-4300,MAR 17,2009,"Stief, Peter | Poulsen, Morten | Nielsen, Lars Peter | Brix, Hans | Schramm, Andreas",aquatic animals | eutrophication | sediment | gut microbiology | denitrification,10.1073/pnas.0808228106,NA,420HD,0027-8424,NA,freshwater,freshwater
WOS:000387349800007,Comparison of ultra-high-pressure water jet and conventional rotating blade cutting for the production of fresh-cut iceberg (Lactuca sativa L.) and endive (Cichorium endivia L.),EUROPEAN FOOD RESEARCH AND TECHNOLOGY,12,242,2071-2081,DEC,2016,"Haegele, Florian | Nuebling, Simone | Schweiggert, Ralf M. | Nolte, Lena | Weiss, Agnes | Schmidt, Herbert | Carle, Reinhold",Fresh-cut product | Ultra-high-pressure water jet cutting | Modified atmosphere packaging | Enzyme activities | Sensory evaluation | Microbiology,10.1007/s00217-016-2704-2,NA,EB4NY,1438-2377,NA,freshwater,freshwater
WOS:A1992GZ88200010,MICROBIOLOGY OF FISH GROWN IN A SEWAGE-FED POND,BIORESOURCE TECHNOLOGY,1,40,63-66,NA,1992,"BALASUBRAMANIAN, S | RAJAN, MR | RAJ, SP",SEWAGE | PATHOGENS | COMMON CARP | SILVER CARP | CATLA | ROHU | MIGASL | TILAPIA | FEEDING BEHAVIOR,NA,NA,GZ882,0960-8524,NA,freshwater,freshwater
WOS:000446944800004,Wind-driven spume droplet production and the transport of Pseudomonas syringae from aquatic environments,PEERJ,NA,6,,SEP 26,2018,"Pietsch, Renee B. | Grothe, Hinrich | Hanlon, Regina | Powers, Craig W. | Jung, Sunghwan | Ross, Shane D. | Schmale, David G., III",Wind | Aerosol | Ice nucleation | Droplet | Bacteria | Pseudomonas syringae | Aquatic microbiology | Bioprecipitation | Air-water interface | Bubble bursting,10.7717/peerj.5663,NA,GW5CD,2167-8359,NA,freshwater,freshwater
WOS:000170470700013,Livestock drinking water microbiology and the factors influencing the quality of drinking water offered to cattle,JOURNAL OF DAIRY SCIENCE,8,84,1856-1862,AUG,2001,"LeJeune, JT | Besser, TE | Merrill, NL | Rice, DH | Hancock, DD",water | cattle | microbiology | drinking,NA,NA,463HH,0022-0302,NA,freshwater,freshwater
WOS:A1996VQ27600009,Microbiological spoilage of fish and fish products,INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY,1,33,121-137,NOV,1996,"Gram, L | Huss, HH",fish | fish products | spoilage association,NA,NA,VQ276,0168-1605,NA,freshwater,freshwater
WOS:000339602500017,Quantitative assessment of the Salmonella distribution on fresh-cut leafy vegetables due to cross-contamination occurred in an industrial process simulated at laboratory scale,INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY,NA,184,86-91,AUG 1,2014,"Perez-Rodriguez, Fernando | Jose Saiz-Abajo, Ma. | Garcia-Gimeno, R. Ma. | Moreno, Ana | Gonzalez, David | Isabel Vitas, Ana",Food-borne pathogens | Probability distributions | Lettuce | Poisson-lognormal | Bacterial transfer | Predictive microbiology,10.1016/j.ijfoodmicro.2014.05.013,NA,AM1JP,0168-1605,NA,freshwater,freshwater
WOS:000241124400007,Effect of ozone on the inactivation of Yersinia enterocolitica and the reduction of natural flora on potatoes,JOURNAL OF FOOD PROTECTION,10,69,2357-2363,OCT,2006,"Selma, Maria Victoria | Beltran, David | Chacon-Vera, Eliseo | Gil, Maria Isabel",,NA,NA,092VC,0362-028X,NA,freshwater,freshwater
WOS:000248451600008,"Phylogenetic and physiological diversity of dissimilatory ferric iron reducers in sediments of the polluted Scheldt estuary, Northwest Europe",ENVIRONMENTAL MICROBIOLOGY,8,9,1956-1968,AUG,2007,"Lin, Bin | Hyacinthe, Christelle | Bonneville, Steeve | Braster, Martin | Van Cappellen, Philippe | Roling, Wilfred F. M.",,10.1111/j.1462-2920.2007.01312.x,NA,195ZS,1462-2912,NA,freshwater,freshwater
WOS:000246168400009,"The evolution of microbial hydrobiology in the frame of ""extra-muros"" University.",ARCHIVES DES SCIENCES,1,59,99-105,MAY,2006,"Peduzzi, Raffaele | Tonolla, Mauro | Peduzzi, Sandro | Demarta, Antonella",molecular ecology | environmental microbiology | opportunistic pathogens | Aeromonas | Legionella | Yersinia | Chromatium | Lamprocystis,NA,NA,163OC,1661-464X,NA,freshwater,freshwater
WOS:000443353600004,Understanding Preferences for Interventions To Reduce Microbiological Contamination in Dutch Vegetable Production,JOURNAL OF FOOD PROTECTION,6,81,892-897,JUN,2018,"Van Asseldonk, M. A. P. M. | Malaguti, L. | Breukers, M. L. H. | van der Fels-Klerx, H. J.",Behavior | Fresh produce | Incentive | Microbiology | Pathogen,10.4315/0362-028X.JFP-17-106,NA,GS2EG,0362-028X,NA,freshwater,freshwater
WOS:000229613100011,Microbiological analysis of critical points in the chicken industry,BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY,3,48,403-406,MAY,2005,"Cansian, RL | Floriani, STR | Valduga, E",Aeromonas | bacteria | chicken | microbiology | food quality control,NA,NA,933FA,1516-8913,NA,freshwater,freshwater
WOS:A1993LP83500009,DOMINATING ROLE OF AN UNUSUAL MAGNETOTACTIC BACTERIUM IN THE MICROAEROBIC ZONE OF A FRESH-WATER SEDIMENT,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,8,59,2397-2403,AUG,1993,"SPRING, S | AMANN, R | LUDWIG, W | SCHLEIFER, KH | VANGEMERDEN, H | PETERSEN, N",,NA,NA,LP835,0099-2240,NA,freshwater,freshwater
WOS:A1996UP85300029,Optimization of parameters used for freshwater survey,WATER RESEARCH,6,30,1535-1538,JUN,1996,"Antonietti, R | Sartore, F",freshwater | water quality | component analysis | chemistry | microbiology,NA,NA,UP853,0043-1354,NA,freshwater,freshwater
WOS:000233309800013,Wound infections in tsunami survivors: A commentary,ANNALS ACADEMY OF MEDICINE SINGAPORE,9,34,582-585,OCT,2005,"Lim, PL",antibiotic therapy | microbiology | natural disasters | traumatic injury,NA,NA,984MU,0304-4602,NA,freshwater,freshwater
WOS:000299302500020,Effect of salt on microbiology and proteolysis of Queso Fresco Cheese during storage,MILCHWISSENSCHAFT-MILK SCIENCE INTERNATIONAL,1,67,74-77,NA,2012,"Guo, L. | Van Hekken, D. L. | Tomasula, P. M. | Tunick, M. H. | Huo, G.","Queso Fresco cheese (salt content, microbiology, proteolysis)",NA,NA,879AQ,0026-3788,NA,freshwater,freshwater
WOS:000372574900036,"An Unusual Inverted Saline Microbial Mat Community in an Interdune Sabkha in the Rub' al Khali (the Empty Quarter), United Arab Emirates",PLOS ONE,3,11,,MAR 16,2016,"McKay, Christopher P. | Rask, Jon C. | Detweiler, Angela M. | Bebout, Brad M. | Everroad, R. Craig | Lee, Jackson Z. | Chanton, Jeffrey P. | Mayer, Marisa H. | Caraballo, Adrian A. L. | Kapili, Bennett | Al-Awar, Meshgan | Al-Farraj, Asma",,10.1371/journal.pone.0150342,NA,DH1WF,1932-6203,NA,freshwater,freshwater
WOS:000446807700002,Predictive microbiology of food,POSTEPY MIKROBIOLOGII,3,57,229-243,JUL-SEP,2018,"Rosiak, Elzbieta | Kajak-Siemaszko, Katarzyna | Trzaskowska, Monika | Kolozyn-Krajewska, Danuta",risks analysis | food microbiology | predictive models | predictive software,NA,NA,GW3LV,0079-4252,NA,freshwater,freshwater
WOS:A1997YE20800012,Enhancement of shelf life of grated beetroots,JOURNAL OF FOOD PROTECTION,10,60,1230-1234,OCT,1997,"Osornio, MML | Chaves, AR",microflora | grated beetroots | shelf life | ready-to-use | chlorinated water,NA,NA,YE208,0362-028X,NA,freshwater,freshwater
WOS:000236542200001,Microbiology of fresh-cut mangoes prepared from fruit sanitised in hot chlorinated water,FOOD SCIENCE AND TECHNOLOGY INTERNATIONAL,2,12,95-102,APR,2006,"Ngarmsak, M | Delaquis, P | Toivonen, P | Ngarmsak, T | Ooraikul, B | Mazza, G",fresh-cut mango | microbial spoilage | chlorine | hot water | post harvest | hygiene,10.1177/1082013206063735,NA,029EO,1082-0132,NA,freshwater,freshwater
WOS:000255760500009,A case of septic shock secondary to Corynebacterium aquaticum bacteremia occurring in an HIV-infected patient attending a promiscuous thermal SPA,MINERVA ANESTESIOLOGICA,5,74,215-217,MAY,2008,"Corona, A. | Castelli, A. | Ballone, E. | Rech, R. | Colombo, R. | Ferraris, S. | Della Porta, V. | Raimondi, F.","bacteremia | Corynebacterium aquaticum | intensive care unit | shock, septic",NA,NA,299MU,0375-9393,NA,freshwater,freshwater
WOS:000508748500020,Comparison of different media for the detection of denitrifying and nitrate reducing bacteria in mesotrophic aquatic environments by the most probable number method,JOURNAL OF MICROBIOLOGICAL METHODS,NA,168,,JAN,2020,"Boellmann, Joerg | Martienssen, Marion",Bacteria quantification | Bacteria cultivation | Denitrification | Fresh water | Nitrate reduction rate,10.1016/j.mimet.2019.105808,NA,KE7RJ,0167-7012,NA,freshwater,freshwater
WOS:A1997XV02000021,Enrichment and characterisation of sulfate-reducing bacteria from sandstone rock cores from the UK Continental shelf,FEMS MICROBIOLOGY REVIEWS,3-4,20,415-423,JUL,1997,"Phillips, LE | LappinScott, HM",sulfate-reducing bacteria | petroleum microbiology | subsurface microbiology | souring | biofilm,NA,NA,XV020,0168-6445,NA,freshwater,freshwater
WOS:A1997YB09500018,The PROFILE project: an overview,JOURNAL OF MARINE SYSTEMS,1-4,12,249-261,AUG,1997,"Huthnance, JM",river plumes | mathematical models | nearshore dynamics | mixing processes | suspended particulate matter | microbiology,NA,NA,YB095,0924-7963,NA,freshwater,freshwater
WOS:A1997WL87100002,Detection of thermophilic Campylobacter in food: Standard and alternative methods,REVUE DE MEDECINE VETERINAIRE,2,148,99-106,FEB,1997,"Pilet, MF | Magras, C | Cappelier, JM | Federighi, M",Campylobacter | foods | methods | PCR,NA,NA,WL871,0035-1555,NA,freshwater,freshwater
WOS:000337526700003,The feasibility of automated online flow cytometry for in-situ monitoring of microbial dynamics in aquatic ecosystems,FRONTIERS IN MICROBIOLOGY,NA,5,,JUN 2,2014,"Besmer, Michael D. | Weissbrodt, David G. | Kratochvil, Bradley E. | Sigrist, Juerg A. | Weyland, Mathias S. | Hammes, Frederik",flow cytometry (FCM) | bacteria | drinking water | monitoring | sensors | automation | online | staining,10.3389/fmicb.2014.00265,NA,AJ2WY,1664-302X,NA,freshwater,freshwater
WOS:000257721400039,"Effect of decontamination agents on the microbial population, sensorial quality, and nutrient content of grated carrots (Daucus carota L.)",JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,14,56,5723-5731,JUL 23,2008,"Vandekinderen, Isabelle | Van Camp, John | Devlieghere, Frank | Veramme, Kim | Denon, Quenten | Ragaert, Peter | De Meulenaer, Bruno",disinfection | fresh-cut | microbiology | sensory analysis | nutrient content | Daucus carota L.,10.1021/jf800681a,NA,327HY,0021-8561,NA,freshwater,freshwater
WOS:000168866400007,Survival characteristics of pathogens inoculated into bottled mineral water,FOOD CONTROL,5,12,311-316,JUL,2001,"Ramalho, R | Afonso, A | Cunha, J | Teixeira, P | Gibbs, PA",pathogens | mineral water | hazard,NA,NA,435FH,0956-7135,NA,freshwater,freshwater
WOS:000329187100021,Use of Bacteroidales Microbial Source Tracking To Monitor Fecal Contamination in Fresh Produce Production,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,2,80,612-617,JAN,2014,"Ravaliya, Kruti | Gentry-Shields, Jennifer | Garcia, Santos | Heredia, Norma | de Aceituno, Anna Fabiszewski | Bartz, Faith E. | Leon, Juan S. | Jaykus, Lee-Ann",,10.1128/AEM.02891-13,NA,282QK,0099-2240,NA,freshwater,freshwater
WOS:000418980600002,"Linking bacterial community structure to advection and environmental impact along a coast-fjord gradient of the Sognefjord, western Norway",PROGRESS IN OCEANOGRAPHY,NA,159,13-30,DEC,2017,"Storesund, Julia E. | Sandaa, Ruth-Anne | Thingstad, T. Frede | Asplin, Lars | Albretsen, Jon | Erga, Svein Rune",Fjord microbiology | Bacterial community composition | Microbial biogeography | Environmental impact | Stratified water masses | ARISA | Fjord current modelling,10.1016/j.pocean.2017.09.002,NA,FR3QG,0079-6611,NA,freshwater,freshwater
WOS:A1997XE22500009,Spoilage processes and proteolysis in chicken as detected by HPLC,JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,2,74,199-208,JUN,1997,"Nychas, GJE | Tassou, CC",HPLC | proteolysis | microbiology of poultry meat | vacuum | modified atmosphere,NA,NA,XE225,0022-5142,NA,freshwater,freshwater
WOS:000269056800008,A nested PCR approach for improved recovery of archaeal 16S rRNA gene fragments from freshwater samples,FEMS MICROBIOLOGY LETTERS,2,298,193-198,SEP,2009,"Vissers, Elisabeth W. | Bodelier, Paul L. E. | Muyzer, Gerard | Laanbroek, Hendrikus J.",archaea | crenarchaea | denaturing gradient gel electrophoresis | PCR | environmental microbiology | biodiversity,10.1111/j.1574-6968.2009.01718.x,NA,484OW,0378-1097,NA,freshwater,freshwater
WOS:000301273300014,Effect of high pressure on fresh cheese shelf-life,JOURNAL OF FOOD ENGINEERING,2,110,248-253,MAY,2012,"Evert-Arriagada, K. | Hernandez-Herrero, M. M. | Juan, B. | Guamis, B. | Trujillo, A. J.",High pressure | Fresh cheese | Shelf life,10.1016/j.jfoodeng.2011.05.011,NA,905LI,0260-8774,NA,freshwater,freshwater
WOS:000232551300010,Significant changes in the bacterioplankton community structure of a maritime Antarctic freshwater lake following nutrient enrichment,MICROBIOLOGY-SGM,NA,151,3237-3248,OCT,2005,"Pearce, DA | van der Gast, CJ | Woodward, K | Newsham, KK",,10.1099/mic.0.27258-0,NA,973VS,1350-0872,NA,freshwater,freshwater
WOS:A1997XG53000005,Dimethylsulfoxide (DMSO) reduction: A new approach to determine microbial activity in freshwater sediments,JOURNAL OF MICROBIOLOGICAL METHODS,1,29,31-40,APR,1997,"Griebler, C",DMSO reduction | freshwater sediments | method | microbial activity,NA,NA,XG530,0167-7012,NA,freshwater,freshwater
WOS:000237151000028,An endangered oasis of aquatic microbial biodiversity in the Chihuahuan desert,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,17,103,6565-6570,APR 25,2006,"Souza, V | Espinosa-Asuar, L | Escalante, AE | Eguiarte, LE | Farmer, J | Forney, L | Lloret, L | Rodriguez-Martinez, JM | Soberon, X | Dirzo, R | Elser, JJ",Cuatro Cienegas | terminal restriction site polymorphism | 165 clone library | water conservation | microbial ecology,10.1073/pnas.0601434103,NA,037MM,0027-8424,NA,freshwater,freshwater
WOS:000075311200009,Biofilm amount estimation by fluorescein diacetate,WATER RESEARCH,9,32,2621-2626,SEP,1998,"De Rosa, S | Sconza, F | Volterra, L",biofilm | microbiology | methods | drinking water | fluorogens,NA,NA,109FP,0043-1354,NA,freshwater,freshwater
WOS:000339602500018,Study of the cross-contamination and survival of Salmonella in fresh apples,INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY,NA,184,92-97,AUG 1,2014,"Perez-Rodriguez, F. | Begum, M. | Johannessen, G. S.",Cross contamination | Salmonella | Predictive microbiology | Sampling plan | Fruit | Weibull model,10.1016/j.ijfoodmicro.2014.03.026,NA,AM1JP,0168-1605,NA,freshwater,freshwater
WOS:000381161000009,"Somatic Coliphage Profiles of Produce and Environmental Samples from Farms in Northern M,xico",FOOD AND ENVIRONMENTAL VIROLOGY,3,8,221-226,SEP,2016,"Bartz, Faith E. | Hodge, Domonique Watson | Heredia, Norma | de Aceituno, Anna Fabiszewski | Solis, Luisa | Jaykus, Lee-Ann | Garcia, Santos | Leon, Juan S.",Foodborne disease | Food safety | Microbiology | Viruses,10.1007/s12560-016-9240-x,NA,DT0GK,1867-0334,NA,freshwater,freshwater
WOS:000331804300004,Start-up of halophilic nitrogen removal via nitrite from hypersaline wastewater by estuarine sediments in sequencing batch reactor,INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY,2,11,281-292,MAR,2014,"Cui, Y. W. | Ding, J. R. | Ji, S. Y. | Peng, Y. Z.",Halophilic sludge | Nitrite accumulation | Nitrifier population | Salinity | Short-cut nitrification,10.1007/s13762-013-0190-7,NA,AB5BQ,1735-1472,NA,freshwater,freshwater
WOS:000312835300021,"Water quality associated public health risk in Bo, Sierra Leone",ENVIRONMENTAL MONITORING AND ASSESSMENT,1,185,241-251,JAN,2013,"Jimmy, David H. | Sundufu, Abu J. | Malanoski, Anthony P. | Jacobsen, Kathryn H. | Ansumana, Rashid | Leski, Tomasz A. | Bangura, Umaru | Bockarie, Alfred S. | Tejan, Edries | Lin, Baochuan | Stenger, David A.",Groundwater | Water resources | Waterborne diseases | Microbiology | Physicochemistry | Sierra Leone,10.1007/s10661-012-2548-6,NA,061GB,0167-6369,NA,freshwater,freshwater
WOS:000328264600009,Quality of aged meat from Charolais vs Nellore cattle,SEMINA-CIENCIAS AGRARIAS,NA,33,3123-3131,NA,2012,"Bitencourt Cardoso, Thales de Almeida | Bridi, Ana Maria | Fagan, Eder Paulo | Tarsitano, Marina Avena | Bolfe, Franciele Caroline | Perez, Louise Manha | Fernandes Prohmann, Paulo Emilio",Color | microbiology | pH | sensory | tenderness,10.5433/1679-0359.2012v33Supl2p3123,NA,269TK,1676-546X,NA,freshwater,freshwater
WOS:A1997XT09500012,Microbiological analysis of striped bass (Morone saxatilis) grown in a recirculating system,JOURNAL OF FOOD PROTECTION,8,60,948-953,AUG,1997,"Nedoluha, PC | Westhoff, D",finfish | aquaculture | microbiology,NA,NA,XT095,0362-028X,NA,freshwater,freshwater
WOS:000368741300015,Impact of Treated Sewage Effluent on the Microbiology of a Small Brook Using Flow Cytometry as a Diagnostic Tool,WATER AIR AND SOIL POLLUTION,2,227,,FEB,2016,"Harry, Ibiye S. K. | Ameh, Ekwu | Coulon, Frederic | Nocker, Andreas",Microbiological water quality | Water ecology | Wastewater effluent | Flow cytometry | High nucleic acid bacteria | Low nucleic acid bacteria | Phosphate,10.1007/s11270-015-2723-9,NA,DB8BL,0049-6979,NA,freshwater,freshwater
WOS:000395728000001,"Diversity and Abundance of Ice Nucleating Strains of Pseudomonas syringae in a Freshwater Lake in Virginia, USA",FRONTIERS IN MICROBIOLOGY,NA,8,,MAR 9,2017,"Pietsch, Rene B. | Vinatzer, Boris A. | Schmale, David G., III",ice nucleation | Pseudomonas | Pseudomonas syringae | cts | freshwater bactera,10.3389/fmicb.2017.00318,NA,EN0UW,1664-302X,NA,freshwater,freshwater
WOS:000397269800003,Novel Production Protocol for Small-scale Manufacture of Probiotic Fermented Foods,JOVE-JOURNAL OF VISUALIZED EXPERIMENTS,115,NA,,SEP,2016,"Westerik, Nieke | Wacoo, Alex Paul | Sybesma, Wilbert | Kort, Remco",Microbiology | Issue 115 | Fermented milk | pasteurization | incubation | fermentation | Lactobacillus rhamnosus yoba 2012 | Streptococcus thermophilus C106 | probiotic | starter culture,10.3791/54365,NA,EP3GC,1940-087X,NA,freshwater,freshwater
WOS:000287227000033,Simultaneous recovery of bacteria and viruses from contaminated water and spinach by a filtration method,INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY,3,144,565-568,JAN 5,2011,"Brassard, Julie | Guevremont, Evelyne | Gagne, Marie-Josee | Lamoureux, Lisyanne",Simultaneous recovery | Viruses | Bacteria | Water | Spinach | Food-borne illness,10.1016/j.ijfoodmicro.2010.11.015,NA,719RQ,0168-1605,NA,freshwater,freshwater
WOS:000311183700002,Poseidon: An information retrieval and extraction system for metagenomic marine science,ECOLOGICAL INFORMATICS,NA,12,10-15,NOV,2012,"Radom, Marcin | Rybarczyk, Agnieszka | Kottmann, Renzo | Formanowicz, Piotr | Szachniuk, Marta | Gloeckner, Frank Oliver | Rebholz-Schuhmann, Dietrich | Blazewicz, Jacek",Marine | Metagenomes | Environmental | Freshwater | Data acquisition | Data mining,10.1016/j.ecoinf.2012.07.003,NA,038OJ,1574-9541,NA,freshwater,freshwater
WOS:000209228800005,"Determination of Microbial Extracellular Enzyme Activity in Waters, Soils, and Sediments using High Throughput Microplate Assays",JOVE-JOURNAL OF VISUALIZED EXPERIMENTS,80,NA,,OCT,2013,"Jackson, Colin R. | Tyler, Heather L. | Millar, Justin J.",Environmental Sciences | Issue 80 | Environmental Monitoring | Ecological and Environmental Processes | Environmental Microbiology | Ecology | extracellular enzymes | freshwater microbiology | soil microbiology | microbial activity | enzyme activity,10.3791/50399,NA,V36RP,1940-087X,NA,freshwater,freshwater
WOS:000172999900016,A preliminary investigation of the microbiology and endotoxin content in the water reservoirs of benchtop non-vacuum autoclaves,BRITISH DENTAL JOURNAL,11,191,622-624,DEC 8,2001,"Martin, MV | Dailey, Y",,NA,NA,506YT,0007-0610,NA,freshwater,freshwater
WOS:000405586200009,Overview of freshwater microbial eukaryotes diversity: a first analysis of publicly available metabarcoding data,FEMS MICROBIOLOGY ECOLOGY,4,93,,APR,2017,"Debroas, Didier | Domaizon, Isabelle | Humbert, Jean-Francois | Jardillier, Ludwig | Lepere, Cecile | Oudart, Anne | Taib, Najwa",microbial eukaryotes | metabarcoding | freshwater | bioinformatics,10.1093/femsec/fix023,NA,FA6WU,0168-6496,NA,freshwater,freshwater
WOS:000401471600024,Contamination of Fresh Produce by Microbial Indicators on Farms and in Packing Facilities: Elucidation of Environmental Routes,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,11,83,,JUN,2017,"Bartz, Faith E. | Lickness, Jacquelyn Sunshine | Heredia, Norma | de Aceituno, Anna Fabiszewski | Newman, Kira L. | Hodge, Domonique Watson | Jaykus, Lee-Ann | Garcia, Santos | Leon, Juan S.",environmental microbiology | food-borne pathogens | produce,10.1128/AEM.02984-16,NA,EV0XW,0099-2240,NA,freshwater,freshwater
