uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:A1977EK73700004,CHANGES IN MICROBIOLOGY OF EUCALYPT FOREST SOILS FOLLOWING REFORESTATION WITH EXOTIC PINES,AUSTRALIAN FOREST RESEARCH,4,7,229-240,NA,1977,"JONES, JM | RICHARDS, BN",,NA,NA,EK737,0004-914X,NA,soil,terrestrial
WOS:A1953YB67300007,DIVISION III - SOIL MICROBIOLOGY - PHYSICOCHEMICAL INVESTIGATIONS OF CLAY-ADSORBED ORGANIC COLLOIDS .2.,SOIL SCIENCE SOCIETY OF AMERICA PROCEEDINGS,1,17,31-34,NA,1953,"STEVENSON, FJ | VANWINKLE, Q | MARTIN, WP",,NA,NA,YB673,NA,NA,soil,terrestrial
WOS:A1986D639500001,HIGHLIGHTS OF RESEARCH IN DIVISION S-3-SOIL MICROBIOLOGY AND BIOCHEMISTRY SINCE 1961,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,4,50,839-840,JUL-AUG,1986,"ALEXANDER, M",,NA,NA,D6395,0361-5995,NA,soil,terrestrial
WOS:A1946YE73200004,THE MICROBIOLOGY OF ACID SOILS .1. MOR BEARING PINUS-SYLVESTRIS AND BETULA-PUBESCENS,NEW PHYTOLOGIST,2,45,218-224,NA,1946,"BOSWELL, JG | GOVER, DJ",,NA,NA,YE732,0028-646X,NA,soil,terrestrial
WOS:A19656072500005,CONTINUOUS FLOW METHOD IN SOIL MICROBIOLOGY .3. BIOLOGICAL IMMOBILIZATION OF NITROGEN AND PHOSPHORUS,FOLIA MICROBIOLOGICA,1,10,36-&,NA,1965,"MACURA, J | KUNC, F",,NA,NA,60725,0015-5632,NA,soil,terrestrial
WOS:000189368600007,Studies on the microbiology of grassland soil. Part I. General chemical and microbiological features.,JOURNAL OF AGRICULTURAL SCIENCE,NA,24,416-434,JUL,1934,"Eggleton, WGE",,NA,NA,W0237,0021-8596,NA,soil,terrestrial
WOS:000187764800006,The direct method in soil microbiology and its application to the study of nitrogen fixation,SOIL SCIENCE,1,25,37-43,JAN,1928,"Winogradsky, S",,NA,NA,V5964,0038-075X,NA,soil,terrestrial
WOS:A1986D170400004,THE MICROBIOLOGY OF SOILS UNDER SUCCESSIVE WHEAT CROPS IN RELATION TO TAKE-ALL DISEASE,FEMS MICROBIOLOGY ECOLOGY,2,38,99-111,JUL,1986,"FEEST, A | CAMPBELL, R",,NA,NA,D1704,0168-6496,NA,soil,terrestrial
WOS:000187776100005,The method in soil microbiology as illustrated by studies on Azotobacter and the nitrifying organisms,SOIL SCIENCE,1,40,59-76,JUL,1935,"Winogradsky, S",,NA,NA,V6054,0038-075X,NA,soil,terrestrial
WOS:000189367600001,The microbiology of farmyard manure decomposition in soil. III. Decomposition of the cells of micro-organisms.,JOURNAL OF AGRICULTURAL SCIENCE,NA,22,1-25,JAN,1932,"Jensen, HL",,NA,NA,W0227,0021-8596,NA,soil,terrestrial
WOS:000444709500008,Managing soil microbiology: realising opportunities for the productive land-based sectors,NEW ZEALAND JOURNAL OF AGRICULTURAL RESEARCH,3,61,358-376,NA,2018,"Wakelin, Steven A.",Microbiology | functional ecology | ecological genomics | environmental DNA | molecular microbial ecology,10.1080/00288233.2018.1428203,NA,GT7LM,0028-8233,NA,soil,terrestrial
WOS:A1986D634000001,INFLUENCE OF FOREST CROPS UPON SOIL-HUMUS FAUNA AND MICROFLORA .2. MICROBIOLOGY AND LABORATORY EXPERIMENTS,REVUE D ECOLOGIE ET DE BIOLOGIE DU SOL,2,23,119-153,APR,1986,"ARPIN, P | DAVID, JF | GUITTONNEAU, GG | KILBERTUS, G | PONGE, JF | VANNIER, G",,NA,NA,D6340,0035-1822,NA,soil,terrestrial
WOS:A1982RM36000006,EFFECTS OF A BUSHFIRE ON THE MICROBIOLOGY OF A SOUTH-AUSTRALIAN LOW OPEN (DRY SCLEROPHYLL) FOREST SOIL,AUSTRALIAN FOREST RESEARCH,4,12,317-327,NA,1982,"THEODOROU, C | BOWEN, GD",,NA,NA,RM360,0004-914X,NA,soil,terrestrial
WOS:000187708600002,Preliminary note on the microbiology of the soil and the possible existence therein of invisible germs,SOIL SCIENCE,5,12,409-412,NOV,1921,"Rossi, G",,NA,NA,V5890,0038-075X,NA,soil,terrestrial
WOS:A1959WV45000014,STUDIES ON ALGOSTATIC PROPERTIES OF 3-PARA-CLOROPHENYL 1-1 DIMETHYL-UREA (MONURON [CMU]) IN SOIL MICROBIOLOGY,ANNALES DE L INSTITUT PASTEUR,2,96,242-244,NA,1959,"RAUD, G | TYSSET, C | VACHER, B",,NA,NA,WV450,NA,NA,soil,terrestrial
WOS:000320745800035,"Effects of soil pollutants, biogeochemistry and microbiology on the distribution and composition of enchytraeid communities in urban and suburban holm oak stands",ENVIRONMENTAL POLLUTION,NA,179,268-276,AUG,2013,"Rota, Emilia | Caruso, Tancredi | Monaci, Fabrizio | Baldantoni, Daniela | De Nicola, Flavia | Iovieno, Paola | Bargagli, Roberto",Terrestrial annelids | Enchytraeids | Mediterranean urban communities | Soil biogeochemistry | Microbiology | Pollutants,10.1016/j.envpol.2013.04.026,NA,168ZF,0269-7491,NA,soil,terrestrial
WOS:000189367200003,"The microbiology of farmyard manure decomposition in soil. I. Changes in the microflora, and their relation to nitrification.",JOURNAL OF AGRICULTURAL SCIENCE,NA,21,38-80,JAN,1931,"Jensen, HL",,NA,NA,W0223,0021-8596,NA,soil,terrestrial
WOS:A1986F236500001,"FECAL MICROBIOLOGY OF OCTOLASION-TYRTAEUM, APORRECTODEA-TURGIDA AND LUMBRICUS-TERRESTRIS AND ITS RELATION TO THE CARBON BUDGETS OF 3 ARTIFICIAL SOILS",PEDOBIOLOGIA,6,29,377-389,NA,1986,"SHAW, C | PAWLUK, S",,NA,NA,F2365,0031-4056,NA,soil,terrestrial
WOS:000238445500007,"The role of microbes in agriculture: Sergei Vinogradskii's discovery and investigation of chemosynthesis, 1880-1910",JOURNAL OF THE HISTORY OF BIOLOGY,2,39,373-406,JUL,2006,"Ackert, LT",agricultural chemistry | autotrophism | chemosynthesis | microbiology | nitrification | soil science | Sergei Vinogradskii | Vasilii Omelianskii,10.1007/s10739-006-0008-2,NA,055JD,0022-5010,NA,soil,terrestrial
WOS:A1991FD21100001,MICROBIOLOGY OF SOILS AT OPENCAST COAL SITES .1. SHORT-TERM AND LONG-TERM TRANSFORMATIONS IN STOCKPILED SOILS,JOURNAL OF SOIL SCIENCE,1,42,1-8,MAR,1991,"JOHNSON, DB | WILLIAMSON, JC | BAILEY, AJ",,NA,NA,FD211,0022-4588,NA,soil,terrestrial
WOS:000407790700037,Web alert: Microbial communities in the plant-soil system: An annotated selection of World Wide Web sites relevant to the topics in environmental microbiology,ENVIRONMENTAL MICROBIOLOGY,8,19,3411-3412,AUG,2017,"Wackett, Lawrence P.",,10.1111/1462-2920.13882,NA,FD8RB,1462-2912,NA,soil,terrestrial
WOS:000245957000039,Molecular methodes in microbiology study of rocks: Microbial research in Chinese Continental Scientific Drilling (CCSD).,ACTA PETROLOGICA SINICA,7,22,2107-2111,JUL,2006,Li GuangYu | Wang YuanLiang | Dong HaiLiang | Dong XiuZhu | Dong ZhiYang,Chinese Continental Scientific Drilling | microbiology | molecular biotechniques,NA,NA,160QI,1000-0569,NA,soil,terrestrial
WOS:A1953YB67500018,"DIVISION-III - SOIL MICROBIOLOGY - THE INFLUENCE OF SODIUM, POTASSIUM, AND AMMONIUM IONS ON THE RESPIRATION OF AZOTOBACTER-CHROOCOCCUM AS RELATED TO THE COMPOSITION OF THE GROWTH MEDIUM",SOIL SCIENCE SOCIETY OF AMERICA PROCEEDINGS,3,17,245-246,NA,1953,"BURNS, CM | HARRIS, JO",,NA,NA,YB675,NA,NA,soil,terrestrial
WOS:000178455700006,A comparative study of the microbiology of soils managed under organic and conventional regimes,SOIL USE AND MANAGEMENT,NA,18,274-283,SEP,2002,"Shannon, D | Sen, AM | Johnson, DB",organic farming | microbial biomass | biodiversity | analytical methods,10.1079/SUM2002130,NA,601PQ,0266-0032,NA,soil,terrestrial
WOS:A1993MN29200007,MICROBIOLOGICAL SOIL MONITORING - PROPOSALS FOR AN INVENTORY OF SOILS,BODENKULTUR,4,44,357-377,NOV,1993,"KANDELER, E | MARGESIN, R | OHLINGER, R | SCHINNER, F",SOIL MICROBIOLOGY | SAMPLING | METHODS | INTERPRETATION | SOIL MONITORING,NA,NA,MN292,0006-5471,NA,soil,terrestrial
WOS:000295683300028,Two new species of Phialophora from soil,MYCOTAXON,NA,115,251-254,JAN-MAR,2011,"Wu, Yue-Ming | Zhang, Tian-Yu",taxonomy | soil fungi | dematiaceous hyphomycetes,10.5248/115.251,NA,830US,0093-4666,NA,soil,terrestrial
WOS:A1994NY42700015,COMPARATIVE INVESTIGATIONS ON THE MICROBIOLOGY OF NATURAL AND DEGRADED LOW MARSHY SOIL,MICROBIOLOGICAL RESEARCH,1,149,85-88,APR,1994,"LISTE, HH | KOHN, S",MARSHY SOILS | ORGANIC CONTENT | SOIL BACTERIA | DEHYDROGENASE,NA,NA,NY427,0944-5013,NA,soil,terrestrial
WOS:000287379500056,Two new species of Stachybotrys from soil,MYCOTAXON,NA,114,459-462,OCT-DEC,2010,"Wu, Yue-Ming | Zhang, Tian-Yu",taxonomy | soil fungi | dematiaceous hyphomycetes,10.5248/114.459,NA,721TV,0093-4666,NA,soil,terrestrial
WOS:000085517200010,Oil as an additive: what happens to methyl esters in the soil,OCL-OLEAGINEUX CORPS GRAS LIPIDES,5,6,396-400,SEP-OCT,1999,"Agius, D | Cecutti, C | Roques, C | Gaset, A",,NA,NA,287QL,1258-8210,NA,soil,terrestrial
WOS:000087237600010,Microbial characteristics of soils from graves: arm investigation at the interface of soil microbiology and forensic science,APPLIED SOIL ECOLOGY,3,14,283-288,JUN,2000,"Hopkins, DW | Wiltshire, PEJ | Turner, BD",biomass | bodies | carcass disposal | decay | denitrification | sulphur reduction,NA,NA,317QC,0929-1393,NA,soil,terrestrial
WOS:000270206000059,Two new species of Stachybotrys from soil,MYCOTAXON,NA,109,461-464,JUL-SEP,2009,"Wu, Yue-Ming | Zhang, Tian-Yu",taxonomy | soil fungi | dematiaceous hyphomycetes,NA,NA,499GM,0093-4666,NA,soil,terrestrial
WOS:000287379500026,Three new species of Scytalidium from soil,MYCOTAXON,NA,114,205-210,OCT-DEC,2010,"Wu, Yue-Ming | Zhang, Tian-Yu",taxonomy | soil fungi,10.5248/114.205,NA,721TV,0093-4666,NA,soil,terrestrial
WOS:000281354500012,Exploring research frontiers in microbiology: the challenge of metagenomics in soil microbiology,RESEARCH IN MICROBIOLOGY,6,161,497-505,JUL-AUG,2010,"Mocali, Stefano | Benedetti, Anna",Metagenomics | Microbial diversity | Soil conservation | Microbial ecology | Genetic resources,10.1016/j.resmic.2010.04.010,NA,644EA,0923-2508,NA,soil,terrestrial
WOS:000273460600001,New species of Phialosporostilbe and Pleurothecium from soil,MYCOTAXON,NA,110,1-4,OCT-DEC,2009,"Wu, Yue-Ming | Zhang, Tian-Yu",taxonomy | soil fungi,NA,NA,541ZM,0093-4666,NA,soil,terrestrial
WOS:000237465100015,"Petroleum microbiology - Part 2 - Recovery, biorefining and biodegradation processes",CHIMICA OGGI-CHEMISTRY TODAY,2,24,65-67,MAR-APR,2006,"Singh, A | van Hamme, JD | Ward, OP",,NA,NA,041OI,0392-839X,NA,soil,terrestrial
WOS:000270635700027,Ocean microbial metagenomics,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,19-20,56,1824-1829,SEP,2009,"Kerkhof, Lee J. | Goodman, Robert M.",Metagenomics | Ocean microbiology,10.1016/j.dsr2.2009.05.005,NA,504RT,0967-0645,NA,soil,terrestrial
WOS:000270206000035,Three new species of Monodictys from soil,MYCOTAXON,NA,109,263-267,JUL-SEP,2009,"Wu, Yue-Ming | Geng, Yue-Hua | Zhang, Tian-Yu",taxonomy | soil fungi | dematiaceous hyphomycetes,NA,NA,499GM,0093-4666,NA,soil,terrestrial
WOS:000299999300008,Christian G. Ehrenberg and the birth of soil microbiology in the middle of the 19th century,JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE,1,175,53-59,FEB,2012,"Blume, Hans-Peter | Boelter, Manfred | Kusber, Wolf-Henning",decomposition | weathering | micromorphology | mineral formation | Chernozems | Ornithogenic Cryosols,10.1002/jpln.201100253,NA,888JH,1436-8730,NA,soil,terrestrial
WOS:A1994MX35900008,RELEASE OF TRANSGENIC PLANTS - BIODIVERSITY AND POPULATION-LEVEL CONSIDERATIONS,MOLECULAR ECOLOGY,1,3,45-50,FEB,1994,"ANGLE, JS",BIODIVERSITY | ECOLOGY | SOIL MICROBIOLOGY | SOIL INSECTS,NA,NA,MX359,0962-1083,NA,soil,terrestrial
WOS:000440971600035,"Zygotorulaspora chibaensis sp nov and Zygotorulaspora danielsina sp nov., novel ascomycetous yeast species from tree bark and soil",INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,8,68,2633-2637,AUG,2018,"Carvalho, Claudia | Tomas, Andre | Libkind, Diego | Imanishi, Yumi | Sampaio, Jose Paulo",Zygotorulaspora | ascomycete yeast | soil microbiology | bark microbiology | new yeast species,10.1099/ijsem.0.002889,NA,GP6EX,1466-5026,NA,soil,terrestrial
WOS:A1992HM81800003,REACTION OF FOREST SOIL MICROFLORA TO ENVIRONMENTAL-STRESS ALONG A MODERATE POLLUTION GRADIENT NEXT TO AN OIL REFINERY,PLANT AND SOIL,2,140,175-182,FEB,1992,"FRITZE, H | KIIKKILA, O | PASANEN, J | PIETIKAINEN, J",ACIDIFICATION | FUNGAL HYPHAE | LITTER DECOMPOSITION | MICROBIAL BIOMASS | POLLUTION | SOIL MICROBIOLOGY | SOIL RESPIRATION,NA,NA,HM818,0032-079X,NA,soil,terrestrial
WOS:000283450200026,"New species of Monodictys and Veronaeo from soil in the Yellow River source area, China",MYCOTAXON,NA,113,259-262,JUL-SEP,2010,"Pan, Hao-Qin | Zhang, Tian-Yu",dematiaceous hyphomycetes | taxonomy | soil fungi,10.5248/113.259,NA,670TM,0093-4666,NA,soil,terrestrial
WOS:000441112200014,A town on fire! Integrating 16S rRNA gene amplicon analyses into an undergraduate microbiology lecture class,FEMS MICROBIOLOGY LETTERS,10,365,,MAY,2018,"Tobin, Tammy C. | Shade, Ashley",fire | 16S rRNA | metagenomics | undergraduate | microbiology | lecture,10.1093/femsle/fny104,NA,GP7TK,0378-1097,NA,soil,terrestrial
WOS:000351435600005,The interactive effects of soil transplant into colder regions and cropping on soil microbiology and biogeochemistry,ENVIRONMENTAL MICROBIOLOGY,3,17,566-576,MAR,2015,"Liu, Shanshan | Wang, Feng | Xue, Kai | Sun, Bo | Zhang, Yuguang | He, Zhili | Van Nostrand, Joy D. | Zhou, Jizhong | Yang, Yunfeng",,10.1111/1462-2920.12398,NA,CD9RK,1462-2912,NA,soil,terrestrial
WOS:000172724100004,Comparison of rapid DNA extraction methods applied to contrasting New Zealand soils,SOIL BIOLOGY & BIOCHEMISTRY,15,33,2053-2059,DEC,2001,"Lloyd-Jones, G | Hunter, DWF",soil DNA | polymerase chain reaction | DNA extraction | allophane,NA,NA,502BP,0038-0717,NA,soil,terrestrial
WOS:000251336900083,Applications of fluorescent in situ hybridization (FISH) in environmental microbiology,JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT,3-4,5,408-411,JUL-OCT,2007,"Souza, Joao V. B. | Junior, Roberto Moreira Da Silva | Koshikene, Daniela | Silva, Erica S.",FISH | environmental microbiology | molecular tools | probes,NA,NA,236XO,1459-0255,NA,soil,terrestrial
WOS:000383848200017,New species of Dictyochaeta and Wardomyces from soil,MYCOTAXON,2,131,385-390,APR-JUN,2016,"Jiang, Yu-Lan | Wu, Yue-Ming | Zhang, Tian-Yu",asexual fungi | dematiaceous hyphomycetes | taxonomy,10.5248/131.385,NA,DW7RG,0093-4666,NA,soil,terrestrial
